timestamp,odom_x,odom_y,odom_yaw,odom_v,odom_w
1745966770206188179,-0.352802141860735,-3.2036880927753615e-11,-2.9492822425967224,1.998545991299774e-17,2.008151757218762e-15
1745966770210179316,-0.352802141860735,-3.2036880927753615e-11,-2.9492822425967224,1.998545991299774e-17,2.008151757218762e-15
1745966770239489766,-0.352802141860735,-3.2036880927753615e-11,-2.9492822425967224,1.998545991299774e-17,2.008151757218762e-15
1745966770359948626,-0.352802141860735,-3.2036880927753615e-11,-2.9492822425967224,1.998545991299774e-17,2.008151757218762e-15
1745966770377620452,-0.352802141860735,-3.2036880927753615e-11,-2.9492822425967224,1.998545991299774e-17,2.008151757218762e-15
1745966770489919715,-0.352802141860735,-3.2036880927753615e-11,-2.9492822425967224,1.998545991299774e-17,2.008151757218762e-15
1745966770517838586,-0.352802141860735,-3.2036880927753615e-11,-2.9492822425967224,1.998545991299774e-17,2.008151757218762e-15
1745966770621631276,-0.352802141860735,-3.2036880927753615e-11,-2.9492822425967224,1.998545991299774e-17,2.008151757218762e-15
1745966770642294657,-0.352802141860735,-3.2036880927753615e-11,-2.9492822425967224,1.998545991299774e-17,2.008151757218762e-15
1745966770747253923,-0.352802141860735,-3.2036880927753615e-11,-2.9492822425967224,1.998545991299774e-17,2.008151757218762e-15
1745966770762500602,-0.352802141860735,-3.2036880927753615e-11,-2.9492822425967224,1.998545991299774e-17,2.008151757218762e-15
1745966770867926009,-0.352802141860735,-3.2036880927753615e-11,-2.9492822425967224,1.998545991299774e-17,2.008151757218762e-15
1745966770890190171,-0.35288164325875887,-1.5508974146915157e-05,-2.9485869926091253,0.002699999966544081,0.023174999586571963
1745966770983836825,-0.3532392653257853,-8.598306658845363e-05,-2.9454583676277184,0.0148499999163634,0.12746249896678669
1745966770998549080,-0.3537554372754042,-0.00018975346382646858,-2.9409392426431955,0.028349999916378467,0.24333749896766008
1745966771033215885,-0.35446935178421357,-0.0003372842684708067,-2.9346819926586627,0.041849999916407636,0.3592124989685276
1745966771102136180,-0.3555859231396898,-0.0005773891805348226,-2.9248789676772753,0.058049999916465554,0.4982624989670841
1745966771199403520,-0.356731658444996,-0.0008357090879881755,-2.914797842692843,0.07154999991653824,0.6141374989639093
1745966771220363955,-0.3580715353785705,-0.001153257078495674,-2.902978592708474,0.08504999991661714,0.7300124989600575
1745966771312366342,-0.3599330210283354,-0.0016223369014311132,-2.886501167727327,0.10124999991672916,0.8690624989545359
1745966771327514956,-0.3616928764989993,-0.002095989976264103,-2.870858042743128,0.11474999991684878,0.9849374989493818
