local_goals_x,local_goals_y,local_goals_yaw
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.12498407194464045,-0.11725686925805245,-2.7895733061803933
-0.3202149696220572,-0.15570223855203136,3.047019960819026
-0.3202149696220572,-0.15570223855203136,3.047019960819026
-0.3202149696220572,-0.15570223855203136,3.047019960819026
-0.3202149696220572,-0.15570223855203136,3.047019960819026
-0.3202149696220572,-0.15570223855203136,3.047019960819026
-0.3202149696220572,-0.15570223855203136,3.047019960819026
-0.3202149696220572,-0.15570223855203136,3.047019960819026
-0.3202149696220572,-0.15570223855203136,3.047019960819026
-0.3202149696220572,-0.15570223855203136,3.047019960819026
-0.3202149696220572,-0.15570223855203136,3.047019960819026
-0.3202149696220572,-0.15570223855203136,3.047019960819026
-0.3202149696220572,-0.15570223855203136,3.047019960819026
-0.3202149696220572,-0.15570223855203136,3.047019960819026
-0.3202149696220572,-0.15570223855203136,3.047019960819026
-0.3202149696220572,-0.15570223855203136,3.047019960819026
-0.3202149696220572,-0.15570223855203136,3.047019960819026
-0.3202149696220572,-0.15570223855203136,3.047019960819026
-0.3202149696220572,-0.15570223855203136,3.047019960819026
-0.3202149696220572,-0.15570223855203136,3.047019960819026
-0.3202149696220572,-0.15570223855203136,3.047019960819026
-0.3202149696220572,-0.15570223855203136,3.047019960819026
-0.3202149696220572,-0.15570223855203136,3.047019960819026
-0.3202149696220572,-0.15570223855203136,3.047019960819026
-0.3202149696220572,-0.15570223855203136,3.047019960819026
-0.3202149696220572,-0.15570223855203136,3.047019960819026
