timestamp,cmd_v,cmd_w
1740544737880803385,0.05714285714285715,-1.0888888888888888
1740544738381167455,0.17142857142857143,0.7777777777777781
1740544738880723624,0.1142857142857143,-0.7777777777777777
1740544739380794957,0.05714285714285715,-0.7777777777777777
1740544739880863351,0.28571428571428575,-0.15555555555555545
1740544740380917703,0.2285714285714286,-0.15555555555555545
1740544740880720504,0.34285714285714286,1.088888888888889
1740544741380707141,0.17142857142857143,-1.4
1740544741880898151,0.2285714285714286,-0.46666666666666656
1740544742380787856,0.0,-1.4
1740544742880722514,0.4,-1.4
1740544743380673426,0.4,0.7777777777777781
1740544743880733954,0.17142857142857143,0.4666666666666668
1740544744381701756,0.1142857142857143,1.088888888888889
1740544744880666644,0.17142857142857143,0.15555555555555567
1740544745380731586,0.1142857142857143,-1.4
1740544745881330579,0.0,0.7777777777777781
1740544746380696360,0.4,0.15555555555555567
1740544746880782074,0.0,1.4
1740544747381142880,0.1142857142857143,-0.7777777777777777
1740544747880759715,0.28571428571428575,0.15555555555555567
1740544748380772726,0.17142857142857143,-0.15555555555555545
1740544748881180282,0.05714285714285715,-0.15555555555555545
1740544749380823960,0.2285714285714286,-0.7777777777777777
1740544749881229398,0.28571428571428575,1.4
1740544750380811009,0.34285714285714286,0.7777777777777781
1740544750880711262,0.34285714285714286,1.088888888888889
1740544751380656317,0.0,-0.46666666666666656
1740544751880933323,0.05714285714285715,0.7777777777777781
1740544752381061299,0.2285714285714286,1.4
1740544752880877730,0.1142857142857143,-1.4
1740544753380770081,0.4,-0.15555555555555545
1740544753881358918,0.2285714285714286,0.7777777777777781
1740544754380776514,0.2285714285714286,1.088888888888889
1740544754881227470,0.05714285714285715,-1.4
1740544755380864018,0.28571428571428575,0.15555555555555567
1740544755880862397,0.0,0.4666666666666668
1740544756380924856,0.2285714285714286,1.4
1740544756880681583,0.17142857142857143,1.4
1740544757381281643,0.1142857142857143,1.088888888888889
1740544757881391225,0.28571428571428575,-1.0888888888888888
1740544758381067403,0.17142857142857143,0.15555555555555567
1740544758880804293,0.28571428571428575,-0.7777777777777777
1740544759380677060,0.0,1.088888888888889
1740544759880681061,0.1142857142857143,-1.4
1740544760380698137,0.1142857142857143,0.4666666666666668
1740544760881587717,0.1142857142857143,0.15555555555555567
1740544761380910336,0.0,-0.15555555555555545
1740544761882128801,0.28571428571428575,0.15555555555555567
1740544762381103909,0.1142857142857143,0.15555555555555567
1740544762880825155,0.1142857142857143,0.4666666666666668
1740544763381065190,0.2285714285714286,0.7777777777777781
1740544763880724747,0.4,-0.46666666666666656
1740544764381190578,0.0,0.7777777777777781
1740544764881110015,0.0,0.4666666666666668
1740544765380691521,0.34285714285714286,-0.15555555555555545
1740544765880718061,0.34285714285714286,1.4
1740544766380754047,0.2285714285714286,-1.0888888888888888
1740544766881563221,0.05714285714285715,1.088888888888889
