timestamp,odom_x,odom_y,odom_yaw,odom_v,odom_w
1740544734658904793,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544734673197414,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544734691134476,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544734706187767,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544734724871561,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544734739963218,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544734754447883,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544734773252331,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544734788527310,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544734803609102,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544734821894709,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544734837091402,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544734855418267,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544734870463020,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544734885410504,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544734904262576,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544734919676808,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544734937143218,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544734953121884,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544734968841876,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544734986931701,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735001798682,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735016770056,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735035061491,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735050199242,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735068790900,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735083673498,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735099418135,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735117071777,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735133040455,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735147839460,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735166319230,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735181206683,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735199520073,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735214654172,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735229974640,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735248049833,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735263301229,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735278150442,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735297085347,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735313936335,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735333047418,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735347993293,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735363014764,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735380471296,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735396618142,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735411473552,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735430298599,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735445031245,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735463116519,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735478934932,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735494985795,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735511984058,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735527156099,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735543400872,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735561931007,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735579115608,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735596594329,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735611513509,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735627730678,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735658904719,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735676087823,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735690406265,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735709234374,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735723553430,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735746240889,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735757985543,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735773897261,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735791255667,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735807135157,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735821777205,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735839852226,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735855291780,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735874528593,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735888210710,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735903766281,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735921908500,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735937187807,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735952293205,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735970773367,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544735985718734,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544736004072693,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544736019081575,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544736034336382,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544736058570886,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544736077275034,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544736094728645,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544736114643770,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544736130608692,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544736148535727,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544736164620286,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544736179237668,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544736197761733,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544736212251624,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544736228512683,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544736246027899,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544736261977592,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544736279713914,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544736295315846,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544736309976335,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544736328726761,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544736343892845,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544736358535793,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544736376923056,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544736392389108,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544736410735573,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
1740544736425477296,-0.3527060201513826,-3.19636615195842e-11,-2.9464205371382413,8.344019905756972e-17,6.773586475707287e-17
