timestamp,scan_ranges
1970-01-01 00:00:00.901943803,0.9004796147346497
1970-01-01 00:00:00.907570481,0.9059054255485536
1970-01-01 00:00:00.914954484,0.9130415916442872
1970-01-01 00:00:00.921374500,0.9192505478858948
1970-01-01 00:00:00.925750613,0.923470139503479
1970-01-01 00:00:00.927730680,0.925346612930298
1970-01-01 00:00:00.926704109,0.924290895462036
1970-01-01 00:00:00.923200071,0.9208186864852904
1970-01-01 00:00:00.916857421,0.914576292037964
1970-01-01 00:00:00.909308076,0.9071740508079528
1970-01-01 00:00:00.900948703,0.8989962339401245
1970-01-01 00:00:00.892434716,0.8906763195991516
1970-01-01 00:00:00.885359466,0.8837714195251465
1970-01-01 00:00:00.878890753,0.877468466758728
1970-01-01 00:00:00.872725606,0.8714719414710999
