,local_goals_x,local_goals_y,local_goals_yaw			,local_goals_x,local_goals_y,local_goals_yaw
89,-0.1680409622931643,-0.161709800946852,-2.842876548295153  |	89,0.8065058314959349,-0.0878552686123472,-2.8426563401277014
90,-0.1680409622931643,-0.161709800946852,-2.842876548295153  |	90,0.8065058314959349,-0.0878552686123472,-2.8426563401277014
91,-0.1680409622931643,-0.161709800946852,-2.842876548295153  |	91,0.8065058314959349,-0.0878552686123472,-2.8426563401277014
92,-0.1680409622931643,-0.161709800946852,-2.842876548295153  |	92,0.8065058314959349,-0.0878552686123472,-2.8426563401277014
93,-0.1680409622931643,-0.161709800946852,-2.842876548295153  |	93,0.8065058314959349,-0.0878552686123472,-2.8426563401277014
94,-0.3367771186310273,-0.265582574967523,-2.440979833274866  |	94,0.6377925528822499,-0.1917651971940098,-2.4407596251073884
95,-0.3367771186310273,-0.265582574967523,-2.440979833274866  |	95,0.6377925528822499,-0.1917651971940098,-2.4407596251073884
96,-0.3367771186310273,-0.265582574967523,-2.440979833274866  |	96,0.6377925528822499,-0.1917651971940098,-2.4407596251073884
97,-0.3367771186310273,-0.265582574967523,-2.440979833274866  |	97,0.6377925528822499,-0.1917651971940098,-2.4407596251073884
98,-0.3367771186310273,-0.265582574967523,-2.440979833274866  |	98,0.6377925528822499,-0.1917651971940098,-2.4407596251073884
99,-0.3367771186310273,-0.265582574967523,-2.440979833274866  |	99,0.6377925528822499,-0.1917651971940098,-2.4407596251073884
100,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	100,0.6377925528822499,-0.1917651971940098,-2.440759625107388
101,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	101,0.6377925528822499,-0.1917651971940098,-2.440759625107388
102,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	102,0.6377925528822499,-0.1917651971940098,-2.440759625107388
103,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	103,0.6377925528822499,-0.1917651971940098,-2.440759625107388
104,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	104,0.6377925528822499,-0.1917651971940098,-2.440759625107388
105,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	105,0.6377925528822499,-0.1917651971940098,-2.440759625107388
106,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	106,0.6377925528822499,-0.1917651971940098,-2.440759625107388
107,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	107,0.6377925528822499,-0.1917651971940098,-2.440759625107388
108,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	108,0.6377925528822499,-0.1917651971940098,-2.440759625107388
109,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	109,0.6377925528822499,-0.1917651971940098,-2.440759625107388
110,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	110,0.6377925528822499,-0.1917651971940098,-2.440759625107388
111,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	111,0.6377925528822499,-0.1917651971940098,-2.440759625107388
112,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	112,0.6377925528822499,-0.1917651971940098,-2.440759625107388
113,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	113,0.6377925528822499,-0.1917651971940098,-2.440759625107388
114,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	114,0.6377925528822499,-0.1917651971940098,-2.440759625107388
115,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	115,0.6377925528822499,-0.1917651971940098,-2.440759625107388
116,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	116,0.6377925528822499,-0.1917651971940098,-2.440759625107388
117,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	117,0.6377925528822499,-0.1917651971940098,-2.440759625107388
118,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	118,0.6377925528822499,-0.1917651971940098,-2.440759625107388
119,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	119,0.6377925528822499,-0.1917651971940098,-2.440759625107388
120,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	120,0.6377925528822499,-0.1917651971940098,-2.440759625107388
121,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	121,0.6377925528822499,-0.1917651971940098,-2.440759625107388
122,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	122,0.6377925528822499,-0.1917651971940098,-2.440759625107388
123,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	123,0.6377925528822499,-0.1917651971940098,-2.440759625107388
124,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	124,0.6377925528822499,-0.1917651971940098,-2.440759625107388
125,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	125,0.6377925528822499,-0.1917651971940098,-2.440759625107388
126,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	126,0.6377925528822499,-0.1917651971940098,-2.440759625107388
127,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	127,0.6377925528822499,-0.1917651971940098,-2.440759625107388
128,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	128,0.6377925528822499,-0.1917651971940098,-2.440759625107388
129,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	129,0.6377925528822499,-0.1917651971940098,-2.440759625107388
130,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	130,0.6377925528822499,-0.1917651971940098,-2.440759625107388
131,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	131,0.6377925528822499,-0.1917651971940098,-2.440759625107388
132,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	132,0.6377925528822499,-0.1917651971940098,-2.440759625107388
133,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	133,0.6377925528822499,-0.1917651971940098,-2.440759625107388
134,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	134,0.6377925528822499,-0.1917651971940098,-2.440759625107388
135,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	135,0.6377925528822499,-0.1917651971940098,-2.440759625107388
136,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	136,0.6377925528822499,-0.1917651971940098,-2.440759625107388
137,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	137,0.6377925528822499,-0.1917651971940098,-2.440759625107388
138,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	138,0.6377925528822499,-0.1917651971940098,-2.440759625107388
139,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	139,0.6377925528822499,-0.1917651971940098,-2.440759625107388
140,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	140,0.6377925528822499,-0.1917651971940098,-2.440759625107388
141,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	141,0.6377925528822499,-0.1917651971940098,-2.440759625107388
142,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	142,0.6377925528822499,-0.1917651971940098,-2.440759625107388
143,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	143,0.6377925528822499,-0.1917651971940098,-2.440759625107388
144,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	144,0.6377925528822499,-0.1917651971940098,-2.440759625107388
145,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	145,0.6377925528822499,-0.1917651971940098,-2.440759625107388
146,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	146,0.6377925528822499,-0.1917651971940098,-2.440759625107388
147,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	147,0.6377925528822499,-0.1917651971940098,-2.440759625107388
148,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	148,0.6377925528822499,-0.1917651971940098,-2.440759625107388
149,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	149,0.6377925528822499,-0.1917651971940098,-2.440759625107388
150,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	150,0.6377925528822499,-0.1917651971940098,-2.440759625107388
151,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	151,0.6377925528822499,-0.1917651971940098,-2.440759625107388
152,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	152,0.6377925528822499,-0.1917651971940098,-2.440759625107388
153,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	153,0.6377925528822499,-0.1917651971940098,-2.440759625107388
154,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	154,0.6377925528822499,-0.1917651971940098,-2.440759625107388
155,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	155,0.6377925528822499,-0.1917651971940098,-2.440759625107388
156,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	156,0.6377925528822499,-0.1917651971940098,-2.440759625107388
157,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	157,0.6377925528822499,-0.1917651971940098,-2.440759625107388
158,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	158,0.6377925528822499,-0.1917651971940098,-2.440759625107388
159,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	159,0.6377925528822499,-0.1917651971940098,-2.440759625107388
160,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	160,0.6377925528822499,-0.1917651971940098,-2.440759625107388
161,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	161,0.6377925528822499,-0.1917651971940098,-2.440759625107388
162,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	162,0.6377925528822499,-0.1917651971940098,-2.440759625107388
163,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	163,0.6377925528822499,-0.1917651971940098,-2.440759625107388
164,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	164,0.6377925528822499,-0.1917651971940098,-2.440759625107388
165,-0.3367771186310273,-0.265582574967523,-2.440979833274866 |	165,0.6377925528822499,-0.1917651971940098,-2.440759625107388
166,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	166,0.4923813364490067,-0.3334655767820353,-2.378115964668447
167,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	167,0.4923813364490067,-0.3334655767820353,-2.378115964668447
168,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	168,0.4923813364490067,-0.3334655767820353,-2.378115964668447
169,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	169,0.4923813364490067,-0.3334655767820353,-2.378115964668447
170,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	170,0.4923813364490067,-0.3334655767820353,-2.378115964668447
171,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	171,0.4923813364490067,-0.3334655767820353,-2.378115964668447
172,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	172,0.4923813364490067,-0.3334655767820353,-2.378115964668447
173,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	173,0.4923813364490067,-0.3334655767820353,-2.378115964668447
174,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	174,0.4923813364490067,-0.3334655767820353,-2.378115964668447
175,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	175,0.4923813364490067,-0.3334655767820353,-2.378115964668447
176,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	176,0.4923813364490067,-0.3334655767820353,-2.378115964668447
177,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	177,0.4923813364490067,-0.3334655767820353,-2.378115964668447
178,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	178,0.4923813364490067,-0.3334655767820353,-2.378115964668447
179,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	179,0.4923813364490067,-0.3334655767820353,-2.378115964668447
180,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	180,0.4923813364490067,-0.3334655767820353,-2.378115964668447
181,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	181,0.4923813364490067,-0.3334655767820353,-2.378115964668447
182,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	182,0.4923813364490067,-0.3334655767820353,-2.378115964668447
183,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	183,0.4923813364490067,-0.3334655767820353,-2.378115964668447
184,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	184,0.4923813364490067,-0.3334655767820353,-2.378115964668447
185,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	185,0.4923813364490067,-0.3334655767820353,-2.378115964668447
186,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	186,0.4923813364490067,-0.3334655767820353,-2.378115964668447
187,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	187,0.4923813364490067,-0.3334655767820353,-2.378115964668447
188,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	188,0.4923813364490067,-0.3334655767820353,-2.378115964668447
189,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	189,0.4923813364490067,-0.3334655767820353,-2.378115964668447
190,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	190,0.4923813364490067,-0.3334655767820353,-2.378115964668447
191,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	191,0.4923813364490067,-0.3334655767820353,-2.378115964668447
192,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	192,0.4923813364490067,-0.3334655767820353,-2.378115964668447
193,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	193,0.4923813364490067,-0.3334655767820353,-2.378115964668447
194,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	194,0.4923813364490067,-0.3334655767820353,-2.378115964668447
195,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	195,0.4923813364490067,-0.3334655767820353,-2.378115964668447
196,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	196,0.4923813364490067,-0.3334655767820353,-2.378115964668447
197,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	197,0.4923813364490067,-0.3334655767820353,-2.378115964668447
198,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	198,0.4923813364490067,-0.3334655767820353,-2.378115964668447
199,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	199,0.4923813364490067,-0.3334655767820353,-2.378115964668447
200,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	200,0.4923813364490067,-0.3334655767820353,-2.378115964668447
201,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	201,0.4923813364490067,-0.3334655767820353,-2.378115964668447
202,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	202,0.4923813364490067,-0.3334655767820353,-2.378115964668447
203,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	203,0.4923813364490067,-0.3334655767820353,-2.378115964668447
204,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	204,0.4923813364490067,-0.3334655767820353,-2.378115964668447
205,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	205,0.4923813364490067,-0.3334655767820353,-2.378115964668447
206,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	206,0.4923813364490067,-0.3334655767820353,-2.378115964668447
207,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	207,0.4923813364490067,-0.3334655767820353,-2.378115964668447
208,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	208,0.4923813364490067,-0.3334655767820353,-2.378115964668447
209,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	209,0.4923813364490067,-0.3334655767820353,-2.378115964668447
210,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	210,0.4923813364490067,-0.3334655767820353,-2.378115964668447
211,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	211,0.4923813364490067,-0.3334655767820353,-2.378115964668447
212,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	212,0.4923813364490067,-0.3334655767820353,-2.378115964668447
213,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	213,0.4923813364490067,-0.3334655767820353,-2.378115964668447
214,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	214,0.4923813364490067,-0.3334655767820353,-2.378115964668447
215,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	215,0.4923813364490067,-0.3334655767820353,-2.378115964668447
216,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	216,0.4923813364490067,-0.3334655767820353,-2.378115964668447
217,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	217,0.4923813364490067,-0.3334655767820353,-2.378115964668447
218,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	218,0.4923813364490067,-0.3334655767820353,-2.378115964668447
219,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	219,0.4923813364490067,-0.3334655767820353,-2.378115964668447
220,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	220,0.4923813364490067,-0.3334655767820353,-2.378115964668447
221,-0.4822195351193225,-0.407250930382666,-2.378336172835912 |	221,0.4923813364490067,-0.3334655767820353,-2.378115964668447
