timestamp,/scan
1738039924801756829,"{'1.0003379583358765,1.00029456615448,1.0003645420074463,1.0004953145980835,1.000939965248108,1.0012534856796265,1.0016279220581055,1.0020631551742554,1.0031147003173828,1.0037312507629395,1.0044077634811401,1.0051445960998535,1.0067975521087646,1.0077135562896729,1.0086889266967773,1.010817289352417,1.0119696855545044,1.0131807327270508,1.014450192451477,1.0171630382537842,1.0186060667037964,1.0201064348220825,1.0232782363891602,1.0249489545822144,1.026676058769226,1.0302975177764893,1.0321913957595825,1.0341403484344482,1.0382015705108643,1.0403136014938354,1.0424790382385254,1.0469694137573242,1.0492936372756958,1.0540982484817505,1.0565779209136963,1.0591086149215698,1.064321756362915,1.0670034885406494,1.0725147724151611,1.0753437280654907,1.0811463594436646,1.084119200706482,1.0902055501937866,1.0933183431625366,1.0996812582015991,1.1029304265975952,1.1095622777938843,1.11294424533844,1.119837760925293,1.1233488321304321,1.1304965019226074,1.1378092765808105,1.141526699066162,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1.2061824798583984,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,6.799202919006348,6.7425618171691895,6.661636829376221,6.609105587005615,6.531118869781494,6.479682922363281,6.428701877593994,6.353107452392578,6.303310394287109,6.254007339477539,6.205207347869873,6.204801559448242,6.2742919921875,6.347033977508545,6.4232330322265625,6.503112316131592,6.586913108825684,6.674896717071533,6.767347812652588,6.864574909210205,6.966916084289551,7.0201191902160645,7.130834102630615,7.247650623321533,7.37103271484375,7.501492023468018,7.569547653198242,7.711691856384277,7.862431049346924,7.941246509552002,8.106263160705566,8.281843185424805,8.373888969421387,8.567133903503418,8.77354621887207,8.882080078125,9.110677719116211,9.231121063232422,9.485357284545898,9.619612693786621,9.9036865234375,10.054072380065918,5.081267833709717,5.067180156707764,5.03969669342041,5.026305675506592,5.000232696533203,4.987554550170898,4.975117206573486,4.950974941253662,4.939272403717041,4.9166131019592285,4.905659198760986,4.894958019256592,4.874321937561035,4.864388942718506,4.854714870452881,4.836151599884033,4.827262878417969,4.818640232086182,4.802194595336914,4.79437255859375,4.7868218421936035,4.772533893585205,4.765799522399902,4.759339332580566,4.747246742248535,4.7416157722473145,4.736263275146484,4.731189727783203,4.721883296966553,4.7176513671875,4.7137017250061035,4.71003532409668,4.703551769256592,4.7007365226745605,4.698205471038818,4.693999290466309,4.692324638366699,4.690934658050537,4.689831733703613,4.688484191894531,4.688240051269531,7.688323020935059,7.688859939575195,7.691341400146484,7.6932830810546875,7.695693016052246,7.698570251464844,7.705722808837891,7.709997177124023,7.714735507965088,7.719935417175293,7.731720447540283,7.738302707672119,7.745343208312988,7.760791301727295,7.769197940826416,7.778054714202881,7.7873640060424805,7.807323932647705,7.817972183227539,7.8290629386901855,7.852565288543701,4.74230432510376,4.584441184997559,4.300426959991455,4.172219753265381,4.052083969116211,3.833224296569824,3.8280389308929443,3.835824966430664,3.851989984512329,3.8603665828704834,3.8776984214782715,3.8866512775421143,3.895794630050659,3.9146440029144287,3.924347400665283,3.944305658340454,3.954556703567505,3.9755969047546387,3.9863829612731934,3.9973437786102295,4.019785404205322,4.0312628746032715,4.054724216461182,4.078849792480469,4.091157913208008,4.116257190704346,4.129045009613037,4.15509033203125,4.168344974517822,4.195308685302734,11.09264087677002,11.129419326782227,11.204111099243164,11.280292510986328,11.357934951782227,11.391201972961426,11.191099166870117,11.001893997192383,10.822790145874023,10.736797332763672,10.571520805358887,10.414677619934082,10.265694618225098,10.124053955078125,9.989274024963379,9.860917091369629,9.738577842712402,9.621886253356934,9.510498046875,9.404094696044922,9.253202438354492,9.158027648925781,9.066903114318848,8.989212989807129,9.093403816223145,9.163642883300781,9.234485626220703,9.341852188110352,9.414263725280762,9.52730655670166,9.606500625610352,inf,inf,5.420156478881836,5.356587886810303,5.314737796783447,5.273322582244873,5.232352256774902,5.191836833953857,5.151785373687744,5.112209320068359,5.073121070861816,5.034527778625488,4.9964423179626465,4.95887565612793,4.921839714050293,4.885345458984375,1.2121021747589111,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1.1533472537994385,1.145580530166626,1.1417593955993652,1.134243369102478,1.130549430847168,1.1232911348342896,1.116208791732788,1.1127347946166992,1.1059224605560303,1.1025848388671875,1.0960496664047241,1.0928525924682617,1.0866020917892456,1.0835487842559814,1.077589511871338,1.0746840238571167,1.0718283653259277,1.0662684440612793,1.0635648965835571,1.0583126544952393,1.0557645559310913,1.0508263111114502,1.0484368801116943,1.0461010932922363,1.0415916442871094,1.0394188165664673,1.0373005867004395,1.0332305431365967,1.03127920627594,1.029383897781372,1.0257630348205566,1.0240379571914673,1.0223702192306519,1.0192075967788696,1.0177133083343506,1.0162773132324219,1.0135807991027832,1.012320876121521,1.0111202001571655,1.0099787712097168,1.007874608039856,1.0069122314453125,1.0060099363327026,1.0043857097625732,1.003664255142212,1.0030032396316528,1.0024027824401855,1.0013841390609741,1.000966191291809,1.0006089210510254,1.0003126859664917,0.9999033212661743,0.9997901320457458,0.9997380971908569,0.9997468590736389,0.9999475479125977,1.0001393556594849,1.000391960144043,1.000705361366272,1.001514196395874,1.002009630203247,1.0025653839111328,1.0031814575195312,1.0045942068099976,1.0053901672363281,1.0062460899353027,1.008136510848999,1.009170651435852,1.0102636814117432,1.0114154815673828,1.0138944387435913,1.015221357345581,1.0166059732437134,1.019547939300537,1.0211044549942017,1.0227177143096924,1.0261138677597046,1.0278956890106201,1.029733419418335,1.0335739850997925,1.0355764627456665,1.0376331806182861,1.0419080257415771,1.0441254377365112,1.0463958978652954,2.102476119995117,2.107330560684204,2.117347478866577,2.1225080490112305,2.1331303119659424,2.1385905742645264,2.144148588180542,2.1555566787719727,2.1614043712615967,2.17338490486145,2.1795153617858887,2.1920533180236816,2.1984589099884033,2.2115397453308105,2.2182133197784424,2.2318222522735596,2.245774269104004,2.2528772354125977,2.2673327922821045,2.2746834754943848,2.2896275520324707,2.3048882484436035,2.320460319519043,2.3283605575561523,2.344386339187622,2.3607068061828613,2.3689756393432617,2.3857266902923584,4.805842399597168,4.840449333190918,4.875590801239014,4.911253929138184,4.947427749633789,4.9840989112854,5.021257400512695,5.058891773223877,5.096991062164307,5.135544300079346,5.174540996551514,5.213971138000488,5.253823280334473,5.294088363647461,5.3552398681640625,5.396494388580322,5.43812894821167,5.501271724700928,5.543816089630127,5.608282566070557,5.652023792266846,5.720957279205322,5.769265651702881,5.819575309753418,7.2267746925354,7.170079231262207,7.1139349937438965,7.058355331420898,6.976072311401367,6.921961307525635,6.868460655212402,6.815583229064941,6.763344764709473,6.711759567260742,6.6608405113220215,6.719528675079346,6.814313888549805,6.914040565490723,7.019059658050537,7.073670387268066,7.187358379364014,7.307373046875,7.434199810028076,7.500334739685059,7.638402462005615,3.8603854179382324,3.8338499069213867,3.82078218460083,3.795053482055664,3.7698750495910645,3.757495641708374,3.733163356781006,3.7212133407592773,3.69775128364563,3.68624210357666,3.6636736392974854,3.6417160034179688,3.6309683322906494,3.6099443435668945,3.599670171737671,3.5895559787750244,3.5698142051696777,3.5601885318756104,3.5414352416992188,3.5323100090026855,3.5145678520202637,3.5059542655944824,3.4975128173828125,3.481153964996338,3.473237991333008,3.4579408168792725,3.450561761856079,3.4433627128601074,3.4295127391815186,3.4228627681732178,3.416398525238037,3.4040286540985107,3.398124933242798,3.3924102783203125,3.3815505504608154,3.376408100128174,3.371457576751709,3.3621363639831543,3.3577675819396973,3.3535940647125244,3.3496158123016357,3.3422508239746094,3.338864326477051,3.3356759548187256,3.329897165298462,3.327306032180786,3.324916124343872,3.322726249694824,3.3189496994018555,3.3173630237579346,3.3159780502319336,3.3147950172424316,3.313034772872925,3.312457323074341,3.312082290649414,3.3119094371795654,3.3121702671051025,3.312603712081909,3.313239336013794,3.3140757083892822,3.3163535594940186,3.3177943229675293,3.3194351196289062,3.323317289352417,3.325557231903076,3.3279964923858643,3.330634355545044,3.3365025520324707,3.3397321701049805,3.3431577682495117,3.3467788696289062,3.3546042442321777,3.35880708694458,3.3632028102874756,3.372567653656006,3.377535104751587,3.3826916217803955,3.393568515777588,3.399286985397339,3.4051904678344727,3.417548418045044,3.4240009784698486,3.4306344985961914,3.4444401264190674,3.4516098499298096,3.458955764770508,7.670312404632568,7.687683582305908,7.723560810089111,7.742059230804443,7.760930061340332,7.799770832061768,5.643289566040039,5.44942045211792,5.358480930328369,5.187460899353027,5.106982231140137,4.955183506011963,4.883543491363525,4.754419326782227,4.768618583679199,4.797586917877197,4.812351703643799,4.842436790466309,4.873248100280762,4.88892126083374,4.920797348022461,4.953363418579102,4.9699015617370605,5.003477573394775,5.037710189819336,5.055068492889404,5.090259552001953,5.126072406768799,5.1624932289123535,5.199510097503662,5.218236446380615,5.2561211585998535,5.294567584991455,5.333563804626465,5.3730974197387695,5.413156986236572,1.6336708068847656,1.613755226135254,1.5947514772415161,1.5766050815582275,1.5508819818496704,1.5346639156341553,1.5191407203674316,1.5042729377746582,1.4831229448318481,1.4697414636611938,1.4568994045257568,1.4385852813720703,1.4269709587097168,1.4101223945617676,1.3990062475204468,1.382508635520935,1.371631383895874,1.3608533143997192,1.35017728805542,1.3343583345413208,1.3239463567733765,1.3136444091796875,1.3034549951553345,1.2933803796768188,1.2834233045578003,1.273586392402649,1.263872504234314,1.254284143447876,1.244823932647705,1.2354952096939087,1.2263003587722778,1.2172425985336304,1.208324670791626,1.199549674987793,1.1952166557312012,1.1866618394851685,1.1782573461532593,1.1700067520141602,1.1659400463104248,1.1579257249832153,1.1500728130340576,1.1462080478668213,1.1386035680770874,1.1311684846878052,1.1275156736373901,1.1203410625457764,1.1168200969696045,1.1099132299423218,1.1065280437469482,1.09989595413208,1.0966498851776123,1.0903000831604004,1.087196946144104,1.0811362266540527,1.0781797170639038,1.0724153518676758,1.0696086883544922,1.0641474723815918,1.0614941120147705,1.0588923692703247,1.0538458824157715,1.051401972770691,1.0466742515563965,1.0443910360336304,1.042162299156189,1.037868857383728,1.0358048677444458,1.0337965488433838,1.0299477577209473,1.0281078815460205,1.0263248682022095,1.0229302644729614,1.0213191509246826,1.019765853881836,1.016833782196045,1.0154556035995483,1.0141358375549316,1.0128755569458008,1.010532021522522,1.0094494819641113,1.0084267854690552,1.006561040878296,1.0057183504104614,1.0049359798431396,1.0042140483856201,1.002951979637146,1.0024120807647705,1.0019327402114868,1.0015145540237427,1.0008608102798462,1.000625491142273,1.0004510879516602,1.0003379583358765'}"
1738039924866622670,"{'1.0003379583358765,1.00029456615448,1.0003645420074463,1.0004953145980835,1.000939965248108,1.0012534856796265,1.0016279220581055,1.0020631551742554,1.0031147003173828,1.0037312507629395,1.0044077634811401,1.0051445960998535,1.0067975521087646,1.0077135562896729,1.0086889266967773,1.010817289352417,1.0119696855545044,1.0131807327270508,1.014450192451477,1.0171630382537842,1.0186060667037964,1.0201064348220825,1.0232782363891602,1.0249489545822144,1.026676058769226,1.0302975177764893,1.0321913957595825,1.0341403484344482,1.0382015705108643,1.0403136014938354,1.0424790382385254,1.0469694137573242,1.0492936372756958,1.0540982484817505,1.0565779209136963,1.0591086149215698,1.064321756362915,1.0670034885406494,1.0725147724151611,1.0753437280654907,1.0811463594436646,1.084119200706482,1.0902055501937866,1.0933183431625366,1.0996812582015991,1.1029304265975952,1.1095622777938843,1.11294424533844,1.119837760925293,1.1233488321304321,1.1304965019226074,1.1378092765808105,1.141526699066162,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1.2061824798583984,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,6.799202919006348,6.7425618171691895,6.661636829376221,6.609105587005615,6.531118869781494,6.479682922363281,6.428701877593994,6.353107452392578,6.303310394287109,6.254007339477539,6.205207347869873,6.204801559448242,6.2742919921875,6.347033977508545,6.4232330322265625,6.503112316131592,6.586913108825684,6.674896717071533,6.767347812652588,6.864574909210205,6.966916084289551,7.0201191902160645,7.130834102630615,7.247650623321533,7.37103271484375,7.501492023468018,7.569547653198242,7.711691856384277,7.862431049346924,7.941246509552002,8.106263160705566,8.281843185424805,8.373888969421387,8.567133903503418,8.77354621887207,8.882080078125,9.110677719116211,9.231121063232422,9.485357284545898,9.619612693786621,9.9036865234375,10.054072380065918,5.081267833709717,5.067180156707764,5.03969669342041,5.026305675506592,5.000232696533203,4.987554550170898,4.975117206573486,4.950974941253662,4.939272403717041,4.9166131019592285,4.905659198760986,4.894958019256592,4.874321937561035,4.864388942718506,4.854714870452881,4.836151599884033,4.827262878417969,4.818640232086182,4.802194595336914,4.79437255859375,4.7868218421936035,4.772533893585205,4.765799522399902,4.759339332580566,4.747246742248535,4.7416157722473145,4.736263275146484,4.731189727783203,4.721883296966553,4.7176513671875,4.7137017250061035,4.71003532409668,4.703551769256592,4.7007365226745605,4.698205471038818,4.693999290466309,4.692324638366699,4.690934658050537,4.689831733703613,4.688484191894531,4.688240051269531,7.688323020935059,7.688859939575195,7.691341400146484,7.6932830810546875,7.695693016052246,7.698570251464844,7.705722808837891,7.709997177124023,7.714735507965088,7.719935417175293,7.731720447540283,7.738302707672119,7.745343208312988,7.760791301727295,7.769197940826416,7.778054714202881,7.7873640060424805,7.807323932647705,7.817972183227539,7.8290629386901855,7.852565288543701,4.74230432510376,4.584441184997559,4.300426959991455,4.172219753265381,4.052083969116211,3.833224296569824,3.8280389308929443,3.835824966430664,3.851989984512329,3.8603665828704834,3.8776984214782715,3.8866512775421143,3.895794630050659,3.9146440029144287,3.924347400665283,3.944305658340454,3.954556703567505,3.9755969047546387,3.9863829612731934,3.9973437786102295,4.019785404205322,4.0312628746032715,4.054724216461182,4.078849792480469,4.091157913208008,4.116257190704346,4.129045009613037,4.15509033203125,4.168344974517822,4.195308685302734,11.09264087677002,11.129419326782227,11.204111099243164,11.280292510986328,11.357934951782227,11.391201972961426,11.191099166870117,11.001893997192383,10.822790145874023,10.736797332763672,10.571520805358887,10.414677619934082,10.265694618225098,10.124053955078125,9.989274024963379,9.860917091369629,9.738577842712402,9.621886253356934,9.510498046875,9.404094696044922,9.253202438354492,9.158027648925781,9.066903114318848,8.989212989807129,9.093403816223145,9.163642883300781,9.234485626220703,9.341852188110352,9.414263725280762,9.52730655670166,9.606500625610352,inf,inf,5.420156478881836,5.356587886810303,5.314737796783447,5.273322582244873,5.232352256774902,5.191836833953857,5.151785373687744,5.112209320068359,5.073121070861816,5.034527778625488,4.9964423179626465,4.95887565612793,4.921839714050293,4.885345458984375,1.2121021747589111,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1.1533472537994385,1.145580530166626,1.1417593955993652,1.134243369102478,1.130549430847168,1.1232911348342896,1.116208791732788,1.1127347946166992,1.1059224605560303,1.1025848388671875,1.0960496664047241,1.0928525924682617,1.0866020917892456,1.0835487842559814,1.077589511871338,1.0746840238571167,1.0718283653259277,1.0662684440612793,1.0635648965835571,1.0583126544952393,1.0557645559310913,1.0508263111114502,1.0484368801116943,1.0461010932922363,1.0415916442871094,1.0394188165664673,1.0373005867004395,1.0332305431365967,1.03127920627594,1.029383897781372,1.0257630348205566,1.0240379571914673,1.0223702192306519,1.0192075967788696,1.0177133083343506,1.0162773132324219,1.0135807991027832,1.012320876121521,1.0111202001571655,1.0099787712097168,1.007874608039856,1.0069122314453125,1.0060099363327026,1.0043857097625732,1.003664255142212,1.0030032396316528,1.0024027824401855,1.0013841390609741,1.000966191291809,1.0006089210510254,1.0003126859664917,0.9999033212661743,0.9997901320457458,0.9997380971908569,0.9997468590736389,0.9999475479125977,1.0001393556594849,1.000391960144043,1.000705361366272,1.001514196395874,1.002009630203247,1.0025653839111328,1.0031814575195312,1.0045942068099976,1.0053901672363281,1.0062460899353027,1.008136510848999,1.009170651435852,1.0102636814117432,1.0114154815673828,1.0138944387435913,1.015221357345581,1.0166059732437134,1.019547939300537,1.0211044549942017,1.0227177143096924,1.0261138677597046,1.0278956890106201,1.029733419418335,1.0335739850997925,1.0355764627456665,1.0376331806182861,1.0419080257415771,1.0441254377365112,1.0463958978652954,2.102476119995117,2.107330560684204,2.117347478866577,2.1225080490112305,2.1331303119659424,2.1385905742645264,2.144148588180542,2.1555566787719727,2.1614043712615967,2.17338490486145,2.1795153617858887,2.1920533180236816,2.1984589099884033,2.2115397453308105,2.2182133197784424,2.2318222522735596,2.245774269104004,2.2528772354125977,2.2673327922821045,2.2746834754943848,2.2896275520324707,2.3048882484436035,2.320460319519043,2.3283605575561523,2.344386339187622,2.3607068061828613,2.3689756393432617,2.3857266902923584,4.805842399597168,4.840449333190918,4.875590801239014,4.911253929138184,4.947427749633789,4.9840989112854,5.021257400512695,5.058891773223877,5.096991062164307,5.135544300079346,5.174540996551514,5.213971138000488,5.253823280334473,5.294088363647461,5.3552398681640625,5.396494388580322,5.43812894821167,5.501271724700928,5.543816089630127,5.608282566070557,5.652023792266846,5.720957279205322,5.769265651702881,5.819575309753418,7.2267746925354,7.170079231262207,7.1139349937438965,7.058355331420898,6.976072311401367,6.921961307525635,6.868460655212402,6.815583229064941,6.763344764709473,6.711759567260742,6.6608405113220215,6.719528675079346,6.814313888549805,6.914040565490723,7.019059658050537,7.073670387268066,7.187358379364014,7.307373046875,7.434199810028076,7.500334739685059,7.638402462005615,3.8603854179382324,3.8338499069213867,3.82078218460083,3.795053482055664,3.7698750495910645,3.757495641708374,3.733163356781006,3.7212133407592773,3.69775128364563,3.68624210357666,3.6636736392974854,3.6417160034179688,3.6309683322906494,3.6099443435668945,3.599670171737671,3.5895559787750244,3.5698142051696777,3.5601885318756104,3.5414352416992188,3.5323100090026855,3.5145678520202637,3.5059542655944824,3.4975128173828125,3.481153964996338,3.473237991333008,3.4579408168792725,3.450561761856079,3.4433627128601074,3.4295127391815186,3.4228627681732178,3.416398525238037,3.4040286540985107,3.398124933242798,3.3924102783203125,3.3815505504608154,3.376408100128174,3.371457576751709,3.3621363639831543,3.3577675819396973,3.3535940647125244,3.3496158123016357,3.3422508239746094,3.338864326477051,3.3356759548187256,3.329897165298462,3.327306032180786,3.324916124343872,3.322726249694824,3.3189496994018555,3.3173630237579346,3.3159780502319336,3.3147950172424316,3.313034772872925,3.312457323074341,3.312082290649414,3.3119094371795654,3.3121702671051025,3.312603712081909,3.313239336013794,3.3140757083892822,3.3163535594940186,3.3177943229675293,3.3194351196289062,3.323317289352417,3.325557231903076,3.3279964923858643,3.330634355545044,3.3365025520324707,3.3397321701049805,3.3431577682495117,3.3467788696289062,3.3546042442321777,3.35880708694458,3.3632028102874756,3.372567653656006,3.377535104751587,3.3826916217803955,3.393568515777588,3.399286985397339,3.4051904678344727,3.417548418045044,3.4240009784698486,3.4306344985961914,3.4444401264190674,3.4516098499298096,3.458955764770508,7.670312404632568,7.687683582305908,7.723560810089111,7.742059230804443,7.760930061340332,7.799770832061768,5.643289566040039,5.44942045211792,5.358480930328369,5.187460899353027,5.106982231140137,4.955183506011963,4.883543491363525,4.754419326782227,4.768618583679199,4.797586917877197,4.812351703643799,4.842436790466309,4.873248100280762,4.88892126083374,4.920797348022461,4.953363418579102,4.9699015617370605,5.003477573394775,5.037710189819336,5.055068492889404,5.090259552001953,5.126072406768799,5.1624932289123535,5.199510097503662,5.218236446380615,5.2561211585998535,5.294567584991455,5.333563804626465,5.3730974197387695,5.413156986236572,1.6336708068847656,1.613755226135254,1.5947514772415161,1.5766050815582275,1.5508819818496704,1.5346639156341553,1.5191407203674316,1.5042729377746582,1.4831229448318481,1.4697414636611938,1.4568994045257568,1.4385852813720703,1.4269709587097168,1.4101223945617676,1.3990062475204468,1.382508635520935,1.371631383895874,1.3608533143997192,1.35017728805542,1.3343583345413208,1.3239463567733765,1.3136444091796875,1.3034549951553345,1.2933803796768188,1.2834233045578003,1.273586392402649,1.263872504234314,1.254284143447876,1.244823932647705,1.2354952096939087,1.2263003587722778,1.2172425985336304,1.208324670791626,1.199549674987793,1.1952166557312012,1.1866618394851685,1.1782573461532593,1.1700067520141602,1.1659400463104248,1.1579257249832153,1.1500728130340576,1.1462080478668213,1.1386035680770874,1.1311684846878052,1.1275156736373901,1.1203410625457764,1.1168200969696045,1.1099132299423218,1.1065280437469482,1.09989595413208,1.0966498851776123,1.0903000831604004,1.087196946144104,1.0811362266540527,1.0781797170639038,1.0724153518676758,1.0696086883544922,1.0641474723815918,1.0614941120147705,1.0588923692703247,1.0538458824157715,1.051401972770691,1.0466742515563965,1.0443910360336304,1.042162299156189,1.037868857383728,1.0358048677444458,1.0337965488433838,1.0299477577209473,1.0281078815460205,1.0263248682022095,1.0229302644729614,1.0213191509246826,1.019765853881836,1.016833782196045,1.0154556035995483,1.0141358375549316,1.0128755569458008,1.010532021522522,1.0094494819641113,1.0084267854690552,1.006561040878296,1.0057183504104614,1.0049359798431396,1.0042140483856201,1.002951979637146,1.0024120807647705,1.0019327402114868,1.0015145540237427,1.0008608102798462,1.000625491142273,1.0004510879516602,1.0003379583358765'}"
