timestamp,odom_x,odom_y,odom_yaw
1739995958743640249,-0.3529612069257179,-3.2030850893009595e-11,-2.9466555636627594
1739995958767315608,-0.3529612069257179,-3.2030850893009595e-11,-2.9466555636627594
1739995958830800354,-0.3529612069257179,-3.2030850893009595e-11,-2.9466555636627594
1739995958847505255,-0.3529612069257179,-3.2030850893009595e-11,-2.9466555636627594
1739995958926732675,-0.3529612069257179,-3.2030850893009595e-11,-2.9466555636627594
1739995958941450458,-0.3529612069257179,-3.2030850893009595e-11,-2.9466555636627594
1739995959005715188,-0.3529612069257179,-3.2030850893009595e-11,-2.9466555636627594
1739995959024680505,-0.3529612069257179,-3.2030850893009595e-11,-2.9466555636627594
1739995959090272514,-0.3529612069257179,-3.2030850893009595e-11,-2.9466555636627594
1739995959105356864,-0.3529612069257179,-3.2030850893009595e-11,-2.9466555636627594
1739995959182633469,-0.3529612069257179,-3.2030850893009595e-11,-2.9466555636627594
1739995959199028558,-0.3529612069257179,-3.2030850893009595e-11,-2.9466555636627594
1739995959286033790,-0.3529612069257179,-3.2030850893009595e-11,-2.9466555636627594
1739995959304328390,-0.3529612069257179,-3.2030850893009595e-11,-2.9466555636627594
1739995959375590157,-0.3529612069257179,-3.2030850893009595e-11,-2.9466555636627594
1739995959435924988,-0.3529612069257179,-3.2030850893009595e-11,-2.9466555636627594
1739995959506197408,-0.3529612069257179,-3.2030850893009595e-11,-2.9466555636627594
1739995959561398272,-0.3529612069257179,-3.2030850893009595e-11,-2.9466555636627594
1739995959629849988,-0.3529612069257179,-3.2030850893009595e-11,-2.9466555636627594
1739995959687883661,-0.3529612069257179,-3.2030850893009595e-11,-2.9466555636627594
1739995959733173925,-0.3529612069257179,-3.2030850893009595e-11,-2.9466555636627594
1739995959774433656,-0.3529612069257179,-3.2030850893009595e-11,-2.9466555636627594
1739995959792992854,-0.3529612069257179,-3.2030850893009595e-11,-2.9466555636627594
1739995959872697707,-0.3529612069257179,-3.2030850893009595e-11,-2.9466555636627594
1739995959893929553,-0.3529612069257179,-3.2030850893009595e-11,-2.9466555636627594
1739995959960423002,-0.3529612069257179,-3.2030850893009595e-11,-2.9466555636627594
1739995959978867832,-0.3529612069257179,-3.2030850893009595e-11,-2.9466555636627594
1739995960044650613,-0.3529612069257179,-3.2030850893009595e-11,-2.9466555636627594
1739995960063977995,-0.3529612069257179,-3.2030850893009595e-11,-2.9466555636627594
