,timestamp,odom_x,odom_y,odom_yaw,odom_v,odom_w
5446,1747704693166816897,-5.367397870003786,0.3175340742752881,-1.2542380121709982,0.2568116472201338,-0.4067551015297893
5447,1747704693212547824,-5.366038061017049,0.3133402553909009,-1.2599190376031135,0.24952164726435,-0.3550100237863786
5448,1747704693268533854,-5.364982778626287,0.3100383257274806,-1.262741287963584,0.2373396035565785,-0.2460875240490789
5449,1747704693365267158,-5.363738240127928,0.3061167866121345,-1.263833663396909,0.2291434723163591,-0.1070375240535065
5450,1747704693447819224,-5.36270106471628,0.3028488563538169,-1.262832038770434,0.2285714285612386,0.0088374755006629
5451,1747704693462891405,-5.3616577781306525,0.2995828729279973,-1.2600922891439683,0.2285714285612385,0.1247124750980342
5452,1747704693581430673,-5.3603897885419824,0.295668858973,-1.2545102645922506,0.2285714285612089,0.263762475096148
5453,1747704693656882550,-5.359313152470939,0.2924137222761959,-1.2479984148931216,0.2285714285613273,0.3779116441851638
5454,1747704693716980657,-5.358221898003154,0.2891891016272424,-1.2407898399043955,0.2277614285764937,0.4573474895951458
5455,1747704693760183455,-5.356949657233718,0.2855357762948532,-1.2300955149243622,0.2195695774213903,0.5500966656768789
5456,1747704693847702210,-5.355871730414098,0.2825454589056561,-1.2192716399410246,0.2128599494323583,0.6636541655568935
5457,1747704693886058151,-5.354532491575388,0.2789739078418176,-1.2047839774176663,0.2119121726285341,0.7761937503344536
5458,1747704693943447476,-5.353376907299436,0.2760127384078303,-1.1926696648897497,0.2119121726284453,0.8076208351537533
5459,1747704693993419816,-5.352185536162683,0.2730657850233802,-1.1805553523618255,0.2119121726283565,0.8076208351946678
5460,1747704694063612570,-5.350708898684419,0.2695488149279053,-1.166018177328339,0.2119121726282677,0.8076208351939054
5461,1747704694143792761,-5.34943941924528,0.2666346561489106,-1.1539038648004754,0.2119121726281493,0.8076208351918723
5462,1747704694194072948,-5.348101934773017,0.2636620225584077,-1.142484802268815,0.2146121726123913,0.7844458353174295
5463,1747704694249843660,-5.346358469016284,0.2599027550643779,-1.1310762522234945,0.2255950431352929,0.6801583357136961
5464,1747704694330919134,-5.344862628316486,0.2567553092369679,-1.123481064686098,0.2317498274111794,0.5642833358375318
5465,1747704694431587114,-5.343040203193115,0.252991524233469,-1.1166611646411535,0.232321741132183,0.4252333358289986
5466,1747704694546639818,-5.341505124671323,0.2498630209885992,-1.1128898521036856,0.2323217411320137,0.309358335830373
5467,1747704694561757909,-5.339960972279596,0.2467389847816452,-1.1108566645661937,0.2323217411318952,0.1934833358319871
5468,1747704694680786980,-5.3381036676304445,0.24299227981968,-1.1107111645127117,0.2323217411327834,0.0544333361157017
5469,1747704694698847454,-5.336558681896982,0.2398686555059141,-1.1125018519612344,0.2323217411351816,-0.0614416634183916
5470,1747704694745199406,-5.335056422244039,0.2368142744391185,-1.1146401644239226,0.2296217411649135,-0.1309666637070277
5471,1747704694881765630,-5.333360646318175,0.2333552862444317,-1.1149118143902228,0.2186388706410348,-0.0614416646425276
5472,1747704694903817410,-5.331959202154211,0.2305022221328198,-1.113226251871112,0.2124840863501298,0.0544333348768262
5473,1747704695016758232,-5.330267420323109,0.2270835023959662,-1.10890925184822,0.2119121726274979,0.1934833346060722
5474,1747704695031653193,-5.328843441343961,0.2242416225127122,-1.103399814329188,0.211912172627498,0.3093583346034415
5475,1747704695140467544,-5.327401365856688,0.2214088858459818,-1.0961522518101572,0.211912172627646,0.4252333346020814
5476,1747704695157294023,-5.325602637371751,0.2179536412608477,-1.0853081633604245,0.2146121725983878,0.5593729488317482
5477,1747704695222332702,-5.323979629988977,0.21491272798536,-1.0758216922713832,0.223554086272549,0.6224157344995171
5478,1747704695274986021,-5.32230978449495,0.2118540455861384,-1.0663352211825945,0.2310588705565225,0.6324314059276459
5479,1747704695333056987,-5.320267781809837,0.2082047422278638,-1.0549514558760518,0.232321741136958,0.6324314059190057
5480,1747704695406713144,-5.318534469176479,0.2051815734750032,-1.0454649847872626,0.2323217411369876,0.6324314059192597
5481,1747704695496618515,-5.316416754894518,0.2015756788305764,-1.03408121948072,0.232321741136958,0.6324314059190057
5482,1747704695549268283,-5.314620730067807,0.1985893404681227,-1.0245947483919384,0.2323217411369284,0.6324314059187516
5483,1747704695634394540,-5.312796456667819,0.1956201741616836,-1.0151082773031948,0.2323217411367804,0.632431405917481
5484,1747704695682541054,-5.310662811409562,0.1922229557376737,-1.005184536988004,0.22665174117198,0.5837639062060052
5485,1747704695768734172,-5.308981885526688,0.1895940984958275,-0.998826690889172,0.2147717412079431,0.4817939065117493
5486,1747704695814130187,-5.307396558439289,0.1871445205552558,-0.9942069697903002,0.2012717412164482,0.3659189065901104
5487,1747704695883904531,-5.305628508395554,0.1844365072387508,-0.9908293095799036,0.1850717412157775,0.2311462363164348
5488,1747704695934955742,-5.304271302809244,0.1823700158501094,-0.9884959762545578,0.1715717412135062,0.1665208105324875
5489,1747704696040779227,-5.302783627288465,0.1801174461413613,-0.9856959762641336,0.1553717412118402,0.1555555550230405
5490,1747704696087683835,-5.3016623068068025,0.1784290555975782,-0.983362642938788,0.1418717412118484,0.1555555550232947
5491,1747704696179761889,-5.300640459949894,0.1768982506481197,-0.980959784614473,0.1289117411999004,0.1578730549886806
5492,1747704696224900155,-5.299323887624256,0.1749404757098371,-0.9762826096346814,0.1272917411093225,0.22044555463453
5493,1747704696286854155,-5.298092826617377,0.1731306594058044,-0.9704730263181894,0.1391717410609249,0.3293680544328204
5494,1747704696379691915,-5.29673468361052,0.1711624467705717,-0.9629253180017522,0.152671741061035,0.4452430544309521
5495,1747704696433678026,-5.294928863164094,0.168597491804848,-0.9515737430220352,0.1688717410611079,0.5842930544288117
5496,1747704696504492348,-5.293269594737607,0.1662965510836978,-0.9405227912982554,0.182371741062876,0.689480334673575
5497,1747704696594323819,-5.291085648806593,0.1633452756701782,-0.9271010045025672,0.1985717410677747,0.7445823952065246
5498,1747704696700777565,-5.289114594007701,0.1607488031740847,-0.9159161821711712,0.2113236354805103,0.7456548220373802
5499,1747704696804470604,-5.287126625909995,0.1581891091234739,-0.9051485098366095,0.2166964674785137,0.731749822198559
5500,1747704696866082078,-5.2847543331731615,0.155202157318222,-0.8944381980296071,0.2132678847999771,0.6413673224910795
5501,1747704696932809698,-5.282755594344522,0.1527305132009895,-0.887424875690325,0.2119121726340406,0.5254923226151835
5502,1747704696987421612,-5.280741705123644,0.1502711942429788,-0.8821496783505841,0.2119121726323235,0.4096173226340786
5503,1747704697050821974,-5.27831113638385,0.147331447850683,-0.8781137665414862,0.211912172627557,0.2705673226979721
5504,1747704697113803982,-5.276279103356001,0.1448870945697508,-0.8766624442004163,0.2119121726264912,0.1546923227371973
5505,1747704697162886279,-5.273844338171464,0.1419613496812949,-0.8772151823797634,0.2116421726340829,0.0156423231172264
5506,1747704697182254125,-5.271918189154939,0.1396396435144233,-0.8795877350245785,0.2062421726718456,-0.1002326764128008
5507,1747704697272472963,-5.270128343623783,0.1374679931127228,-0.8836984126693773,0.1943621727020948,-0.2161076763204627
5508,1747704697337262781,-5.268148551849671,0.1350383053928315,-0.8909255508430992,0.1789770923239975,-0.3551576763188305
5509,1747704697378537420,-5.266538925955389,0.1330329818833752,-0.8979255508349556,0.172235291681476,-0.4398809212207585
5510,1747704697397858993,-5.264943376646694,0.1310164402149113,-0.904925550827384,0.1714285714171673,-0.4666666661428076
5511,1747704697496901133,-5.263047408600139,0.1285819214059542,-0.913325550818356,0.1714285714172781,-0.4666666661641214
5512,1747704697527939951,-5.261483102002128,0.1265410483661667,-0.9203255508108452,0.1714285714170489,-0.4666666661656791
5513,1747704697605994117,-5.259624848882738,0.1240776214829421,-0.9287255508018322,0.1714285714170489,-0.4666666661656791
5514,1747704697627559764,-5.258092155979027,0.1220129010757073,-0.935725550794352,0.1714285714171969,-0.4666666661669496
5515,1747704697674703100,-5.2566463405827,0.1200350902857894,-0.9437684257780882,0.1673785714549855,-0.5014291658751835
5516,1747704697749488072,-5.255090502763911,0.1178620392037676,-0.9557142007585732,0.1538785714928006,-0.6173041655823382
5517,1747704697793727214,-5.253943250318213,0.1162184155721521,-0.9675809507408428,0.140378571496628,-0.7331791655334563
5518,1747704697869200878,-5.252930764289806,0.114727855738006,-0.9811858257227758,0.126878571501166,-0.8490541654733926
5519,1747704697912426909,-5.251802549833344,0.1130077259076552,-0.99979549236807,0.116082857172244,-0.9877538876947972
5520,1747704697988976692,-5.250887842302027,0.1115578913276066,-1.0161288256922394,0.1142857142836952,-1.0671149991021651
5521,1747704698064420247,-5.249821632387489,0.109798659199885,-1.0357288256812651,0.1142857142836064,-1.0888888882786638
5522,1747704698100919766,-5.248959601508391,0.1083168991178138,-1.052062159005541,0.114285714283488,-1.088888888282222
5523,1747704698174132090,-5.248121886617324,0.1068212574700211,-1.0683954923298475,0.1142857142833992,-1.088888888286034
5524,1747704698206739239,-5.247110743048872,0.1049373502277056,-1.087300242322404,0.1169857142690327,-1.0657138884001554
5525,1747704698280839567,-5.246194787417744,0.1031619322880365,-1.1012002006557922,0.1264357142328277,-0.9846013887026306
5526,1747704698303699139,-5.2450068874506,0.1007767503312679,-1.1155858256572413,0.142635714202377,-0.8455513889677937
5527,1747704698391540793,-5.243944220348036,0.0985766745955363,-1.1256619089918367,0.156135714202043,-0.7296763889714409
5528,1747704698414498796,-5.2428154234213125,0.096183776977648,-1.1339998673282023,0.1696357141991038,-0.6138013890320129
5529,1747704698510472301,-5.241373054946204,0.0930583116065708,-1.1427355231014005,0.185835714197282,-0.5088990814215174
5530,1747704698525846383,-5.240100190494894,0.0902412526266628,-1.1500121622071395,0.1993357141995534,-0.4851092737192191
5531,1747704698612844316,-5.238765815042404,0.0872298711134634,-1.1572888013128786,0.2128357141995451,-0.4851092737159154
5532,1747704698672836244,-5.237087263858932,0.0833582530346471,-1.1660207682398356,0.2290357141997069,-0.4851092737182026
5533,1747704698717973446,-5.235646063897237,0.0799605999419578,-1.173088832348362,0.2409157142182779,-0.4781567738108633
5534,1747704698766780375,-5.234024877994419,0.0760646060657428,-1.1795264742881404,0.2392957143047678,-0.4016792742379421
5535,1747704698812023627,-5.232774382327982,0.0730174312945452,-1.182979238403938,0.2263357143521204,-0.2881217744135816
5536,1747704698857558877,-5.23160818172439,0.0701545619059491,-1.1846938775197755,0.2128357143553908,-0.1722467743878182
5537,1747704698912085768,-5.230312173988652,0.0669656122842721,-1.1844571194693112,0.1966357143539264,-0.0331967747398933
5538,1747704698965989560,-5.229313030388833,0.0645157364701823,-1.1823478835981571,0.1831357143515662,0.0826782248267284
5539,1747704698980214787,-5.228383653001975,0.0622561136275372,-1.1785005227270349,0.1696357143506271,0.1985532247425225
5540,1747704699060658381,-5.2273570802138325,0.0597971622970217,-1.1715893646817008,0.1534357143507022,0.3376032247406362
5541,1747704699078086124,-5.226574241469893,0.0579591484253295,-1.1645941675141227,0.1399357143497334,0.4309436012896822
5542,1747704699162305359,-5.225718081206425,0.0559910729912179,-1.156263692522562,0.1242757143397765,0.4643491661642101
5543,1747704699177222965,-5.224957249865804,0.0542759710907688,-1.1506541925214566,0.1215757142678416,0.4179991664768236
5544,1747704699249876947,-5.224105340791298,0.0523797655186212,-1.1467828175190995,0.1318357141994468,0.3160291667820596
5545,1747704699297121824,-5.222965539128963,0.0498640897493697,-1.1444314925162882,0.1480357141945459,0.1769791668233358
5546,1747704699373779051,-5.221921211053743,0.0475659606833289,-1.1443839925086223,0.1615357141953962,0.0611041670002986
5547,1747704699393316761,-5.220795171969265,0.0450825367373892,-1.1460746174931105,0.1750357141977563,-0.0547708325607323
5548,1747704699486013472,-5.219343097564155,0.0418546711914045,-1.15039769247445,0.1912357141992207,-0.1938208322976022
5549,1747704699505604966,-5.218056080519506,0.0389551956863294,-1.155912192458897,0.2047357141993309,-0.3096958322962421
5550,1747704699575201741,-5.216428168748603,0.0352205404847138,-1.1634703928769423,0.2209357142079304,-0.4036283468534106
5551,1747704699602674632,-5.215005527577137,0.0318942178449678,-1.169768893227606,0.2344357142070339,-0.4199000233107027
5552,1747704699673972272,-5.2135292275105645,0.0283814776689872,-1.1760673935786887,0.2476049007943623,-0.4199000233915154
5553,1747704699697569999,-5.211768944477638,0.0241106607222271,-1.1836951189990044,0.256062460605225,-0.4222175233754527
5554,1747704699790699821,-5.210386926911086,0.0206846927683219,-1.1913841193406398,0.2514116472568009,-0.4685675230475913
5555,1747704699822483256,-5.209108394047209,0.0174354767245698,-1.2008112446823125,0.2395316472916389,-0.5705375227769167
5556,1747704699919949970,-5.207713729541741,0.0137690345007412,-1.2142710616164896,0.2233316472952372,-0.7046855735839144
5557,1747704699943828729,-5.2066670344663,0.0109082987243407,-1.2259377282746586,0.2098316472977102,-0.7677494508143113
5558,1747704700040759396,-5.205543663420521,0.007711809448773,-1.239937728264524,0.1936316472976372,-0.7777777772138996
5559,1747704700056243882,-5.204709025534119,0.0052353863283493,-1.2516043949228222,0.180551032128146,-0.7777777772175971
5560,1747704700169857953,-5.203916373245493,0.0027891908645234,-1.2632710615811358,0.1728244941911915,-0.7777777772203927
5561,1747704700190846076,-5.203009934270055,-0.0001349289225209,-1.277062486573148,0.1706185714316825,-0.770825277288911
5562,1747704700305794028,-5.202335491829682,-0.0024058106537302,-1.2869910282395065,0.1638685714637647,-0.7128877775565529
5563,1747704700325003023,-5.201737554372253,-0.0044880827988492,-1.2951814449080694,0.1511785714955023,-0.603965277830689
5564,1747704700422789494,-5.201112117401727,-0.0067350703267303,-1.303610953234563,0.1349785715009361,-0.4947597220447209
5565,1747704700473953405,-5.200663465487323,-0.0083964837403506,-1.310610953226549,0.1214785714984278,-0.4666666661588178
5566,1747704700580645770,-5.200208070429955,-0.0101356595757994,-1.3190109532169645,0.1052785714981477,-0.466666666133659
5567,1747704700668387050,-5.199894493882754,-0.0113719368304122,-1.325802378213064,0.0917785714990145,-0.4597141662705379
5568,1747704700721867061,-5.199637056361039,-0.0124135216712155,-1.331064253215214,0.0782785715013024,-0.4017766666083193
5569,1747704700771941711,-5.199396915626156,-0.0134050700572139,-1.3350841782178278,0.0620785715025618,-0.2696791668113173
5570,1747704700786973831,-5.199250889669385,-0.0140152691747487,-1.3365221782204917,0.0485785715021852,-0.1538041668281792
5571,1747704700905088645,-5.199152248193481,-0.0144285900537843,-1.3362220532320532,0.0350785714990848,-0.0379291671408465
5572,1747704700969871821,-5.199095653303759,-0.0146645109768827,-1.3335675782515677,0.0188785714948079,0.1011208323274097
5573,1747704701014272843,-5.199091868212146,-0.0146801303201319,-1.3294435782682783,0.0066000000550657,0.2169958322340551
5574,1747704701074057963,-5.199091868212116,-0.0146801303202482,-1.3222004532883544,0.0001328571608225,0.3560458322184459
5575,1747704701162571017,-5.199085754525673,-0.0147036486647802,-1.315409028294839,0.0008099999985353,0.4333724992259985
5576,1747704701177974250,-5.199033974051414,-0.0148994162472774,-1.3101471532927425,0.0075599999547884,0.4017766665203938
5577,1747704701263675765,-5.198901283413694,-0.0153921625783949,-1.306127228289435,0.0229499999112896,0.2696791668456276
5578,1747704701329876069,-5.198731214099266,-0.0160174467974523,-1.3046892282867255,0.0364499999095641,0.1538041668485124
5579,1747704701432627242,-5.198507565413677,-0.0168380145913079,-1.3049893532767494,0.0499499999109473,0.0379291670895155
5580,1747704701510684837,-5.198170707727142,-0.0180810802805545,-1.3076438282577685,0.0661499999150233,-0.1011208323864508
5581,1747704701572195801,-5.197836056427869,-0.0193331274490838,-1.3117678282409284,0.0796499999174723,-0.2169958322379504
5582,1747704701611021597,-5.197375430550839,-0.0210964525680804,-1.3190109532207226,0.0958499999180719,-0.356045832210565
5583,1747704701713733729,-5.196948161673379,-0.0227847201910047,-1.3269588282038869,0.1093499999182117,-0.4719208322109837
5584,1747704701755007937,-5.196487830910638,-0.024673424103938,-1.3365057781895535,0.1228499999229108,-0.5831608322943534
5585,1747704701815558415,-5.195897819204456,-0.0272056855630863,-1.346668953190072,0.1390499999286976,-0.5970658329850126
5586,1747704701862955979,-5.195374809436247,-0.029537240962772,-1.3532263281924188,0.1525499999171134,-0.4950958334584815
5587,1747704701925084717,-5.194822274382171,-0.0320696612792937,-1.3586431689909413,0.1660499999151215,-0.3991405266956333
5588,1747704701969415565,-5.194121885929055,-0.0353739423672501,-1.3651140801869726,0.1822499999177702,-0.3594950664691967
5589,1747704702021647346,-5.193509627566763,-0.0383490933870524,-1.3705065061836867,0.1957499999177323,-0.3594950664468335
5590,1747704702066603674,-5.192743822643701,-0.0421857039631693,-1.3769774173797868,0.2119499999178348,-0.3594950664491206
5591,1747704702106980522,-5.192082274114481,-0.0456052965041249,-1.382369843376585,0.2254499999178561,-0.3594950664516619
5592,1747704702150121577,-5.191401780539763,-0.0492274237560824,-1.3877622693733904,0.2389499999176702,-0.3594950664534408
5593,1747704702199339716,-5.190565168121054,-0.0538309256642601,-1.3942331805701538,0.2547837648638152,-0.3594950664735169
5594,1747704702235699061,-5.189892951248318,-0.0576530413751009,-1.3989303565749347,0.2599431772714332,-0.336320066739099
5595,1747704702284293059,-5.189269706930876,-0.0612781369297013,-1.401889407584024,0.2519688247519945,-0.2552075671289944
5596,1747704702367862470,-5.188576004564084,-0.065366338039449,-1.4031459437950322,0.2357688247708101,-0.1161575672764962
5597,1747704702415042844,-5.188035641431745,-0.0685536392264538,-1.4022811198154383,0.2222688247687163,-0.0002825676532038
5598,1747704702434243510,-5.18742470268735,-0.0721136344990329,-1.3989490060398924,0.2060688247662157,0.1387674319756614
5599,1747704702520738742,-5.186942089897489,-0.0748588145800402,-1.3942603070603012,0.1925688247661944,0.254642431973539
5600,1747704702571241982,-5.18646356354578,-0.0774943499588875,-1.387833483080719,0.182197080618694,0.370517431972433
5601,1747704702621399604,-5.185863567940125,-0.0806521979329682,-1.377826969305286,0.1785753364609311,0.5095674319695302
5602,1747704702639429319,-5.1853367766001845,-0.0832785046467513,-1.3675762703258132,0.1785753364610495,0.625442431966391
5603,1747704702688250715,-5.184791544963223,-0.0858513839914441,-1.3564217463385846,0.1769553364717536,0.7135074322233484
5604,1747704702746566345,-5.184158695236661,-0.0886798924122029,-1.345163782541193,0.166425336517296,0.6717924329580335
5605,1747704702791515912,-5.183659997615386,-0.0908150516151718,-1.3376940835428492,0.1529253365403766,0.555917433220822
5606,1747704702847073347,-5.183105975821344,-0.0931130626068861,-1.3310247697448503,0.1367253365403925,0.4168674332221999
5607,1747704702891072892,-5.1826851085372985,-0.0948202413127005,-1.3273789457468468,0.1235974120951228,0.3009924332113619
5608,1747704702949349882,-5.182270112257208,-0.0964835370452621,-1.3254712467492151,0.1157526009660393,0.1851174331878174
5609,1747704702988185657,-5.181770090933987,-0.0984789857099678,-1.3254763329437464,0.1142857142776556,0.046067433457809
5610,1747704703044478959,-5.181355100911103,-0.1001422830101334,-1.327336890400654,0.1142857142755832,-0.0679536150387691
5611,1747704703084535730,-5.180943794054719,-0.1018064947894014,-1.329670223728226,0.1142857142757017,-0.1397963594826446
5612,1747704703150755933,-5.180449547064187,-0.1038284051978177,-1.3322616487246317,0.1150957142629332,-0.1486030552821524
5613,1747704703184770058,-5.17999747345377,-0.1056911174134719,-1.3328568570649597,0.1218457142230351,-0.0906655557073538
5614,1747704703242603403,-5.179390824130312,-0.1081858594787953,-1.3312767820844305,0.1372357141987505,0.0414319435925732
5615,1747704703282576845,-5.178826969633815,-0.1104798640592009,-1.3280481154340316,0.150735714200489,0.157306943361227
5616,1747704703337085222,-5.1782045569246336,-0.1129679787282951,-1.3230813237836567,0.1642357142005103,0.2731819433591044
5617,1747704703383787232,-5.177371481120586,-0.1162076133857707,-1.3148268488032713,0.1804357142005241,0.4122319433559476
5618,1747704703438716610,-5.176619660569099,-0.1190312115634012,-1.3060361821530062,0.1909923541769238,0.5281069433528086
5619,1747704703510535730,-5.175681097061856,-0.1224096199806175,-1.2931930571727706,0.1947989941656289,0.6671569433481269
5620,1747704703542951377,-5.1748630101615385,-0.1252147253972821,-1.2805785155226228,0.1947989941657177,0.7830319433447337
5621,1747704703613627496,-5.1740072920196125,-0.1280085756779354,-1.2664553882256775,0.1947989941658657,0.8912556315697371
5622,1747704703640667730,-5.1729278685820415,-0.1313446297231973,-1.2492741169487442,0.1947989941657473,0.952430508128478
5623,1747704703717206069,-5.17200027870141,-0.1340641461559548,-1.234539240889998,0.1931789941884418,0.96842007076175
5624,1747704703734729743,-5.171096346499446,-0.1365859926793416,-1.2183864254742425,0.18507899422562,1.0295897158166898
5625,1747704703824918042,-5.170052380734801,-0.1393423502592865,-1.1987864254841722,0.1691489942386795,1.087039006493478
5626,1747704703840694535,-5.169223824163752,-0.1414164375375776,-1.1824530921591112,0.1556489942379477,1.0888888883373706
5627,1747704703901035584,-5.168288773610759,-0.1436407336833179,-1.162853092169041,0.1394489942379697,1.0888888883376324
5628,1747704703945969189,-5.167566310559224,-0.1452762354990744,-1.1465197588440252,0.1259489942378004,1.0888888883363617
5629,1747704704047879039,-5.166902096722612,-0.1467158627342479,-1.130186425519048,0.1124489942377432,1.08888888833305
5630,1747704704122872520,-5.166190630206049,-0.1481882339113892,-1.1105864255290767,0.0962489942379663,1.0888888883315258
5631,1747704704137824833,-5.165632093464569,-0.1492921498480844,-1.094670242198883,0.0859889942169216,1.0749838885054113
5632,1747704704237770458,-5.164970283845541,-0.1505524209002942,-1.0804226588653272,0.0886889941494125,1.0054588887916132
5633,1747704704260078989,-5.164026396392496,-0.1522877981290558,-1.065619883862721,0.1043489940880191,0.8687263890033569
5634,1747704704326741812,-5.16311259333505,-0.1539181453890785,-1.0544350615301508,0.1178489940864121,0.778221855602347
5635,1747704704346181541,-5.161858432041071,-0.1560924259779019,-1.0410132747330367,0.1340489940891496,0.7456548220625385
5636,1747704704458143417,-5.160677515468772,-0.1580829587312001,-1.0298284524021366,0.1475489940890228,0.7456548220607597
5637,1747704704491438973,-5.159369160300215,-0.1602331572767224,-1.018643630071244,0.1610489940889257,0.7456548220597433
5638,1747704704603457095,-5.157625699896441,-0.1630204563085238,-1.005221843274176,0.1772489940888507,0.7456548220594892
5639,1747704704641911518,-5.156023994724617,-0.1655125971416952,-0.994037020943367,0.1907489940889016,0.7456548220566939
5640,1747704704732691097,-5.154292132454886,-0.1681423114460482,-0.9829217236108792,0.2037089940973265,0.7433373221098594
5641,1747704704779270563,-5.152262367593807,-0.171149209396045,-0.9713771118022032,0.2053289941672986,0.680764822500096
5642,1747704704858623096,-5.150673323289389,-0.1734552048555135,-0.9636685394614274,0.1934489942280716,0.5718423227206109
5643,1747704704893858455,-5.148899371538892,-0.1759892627394508,-0.9567125776524792,0.1772489942438674,0.4327923227186853
5644,1747704704986071590,-5.147538454916152,-0.1779112026135475,-0.9528278803116472,0.1637489942437573,0.3169173227205536
5645,1747704705016249571,-5.1462892496355765,-0.1796641075354072,-0.9506813079708064,0.1502489942436472,0.201042322722422
5646,1747704705118795317,-5.144942898317294,-0.1815481777804933,-0.9503997461561112,0.134048994242686,0.0619923229126173
5647,1747704705150656102,-5.143951479087256,-0.1829377405592014,-0.9520770488011406,0.1205489942403259,-0.0538826766169016
5648,1747704705257807330,-5.142986521411061,-0.1842964265755285,-0.9541019764604568,0.1124489941804262,-0.1234076768115102
5649,1747704705314837103,-5.141675876745623,-0.1861462565194823,-0.9542375646658106,0.1205489940882401,-0.0538826778557771
5650,1747704705392313033,-5.140453328110809,-0.187868421980089,-0.9524386173438156,0.1340489940869663,0.0619923216486399
5651,1747704705421083003,-5.138824498484834,-0.1901479663220808,-0.947985555557454,0.1502489940883122,0.2010423214653061
5652,1747704705526966934,-5.137327047317347,-0.1922212130019229,-0.9423627332355072,0.1637489940883261,0.3169173214636351
5653,1747704705561376710,-5.135696753765022,-0.1944482354208903,-0.9354295937798864,0.1772489940910711,0.418532059252224
5654,1747704705676885738,-5.1335603140668535,-0.1973199612087041,-0.92702959379079,0.1934489940964731,0.4666666660111723
5655,1747704705706827400,-5.131627293741005,-0.1998770149807261,-0.9200295937991088,0.2069489940943628,0.4666666660863942
5656,1747704705796516156,-5.129702194853802,-0.2023892040829338,-0.9140724687974472,0.2123489941486153,0.431904166444742
5657,1747704705817194878,-5.127539370039872,-0.2051798812121942,-0.9092182437950505,0.2015489942318384,0.3160291667995946
5658,1747704705931019392,-5.125866061495078,-0.2073236241689974,-0.90708499379302,0.188048994243541,0.2001541668012088
5659,1747704705949735025,-5.123961036071795,-0.2097578215671807,-0.9068194187850837,0.1750137828364661,0.0611041669855591
5660,1747704706048827217,-5.122377812369245,-0.211784060944335,-0.9084995354356756,0.171428571423118,-0.0544205547687754
5661,1747704706101200603,-5.120798931798995,-0.213813686043204,-0.9108328687615016,0.1714285714169302,-0.1337816658805924
5662,1747704706183226418,-5.118910532782392,-0.2162540908426298,-0.9136328687525354,0.1714285714169598,-0.1555555550565825
5663,1747704706277917876,-5.117337171515514,-0.2182982285210537,-0.9160357270766292,0.1716985714092497,-0.1578730549983345
5664,1747704706331939904,-5.115676384001802,-0.2204692669598151,-0.9197595603936028,0.177098571371487,-0.2042230547022393
5665,1747704706469755950,-5.113535722369219,-0.2232979888867864,-0.9265224853739572,0.1916785713414079,-0.3293680544643294
5666,1747704706498404549,-5.111635536568066,-0.2258464858863815,-0.933698977162236,0.2051785713455741,-0.4328691701745012
5667,1747704706609819962,-5.109221813175588,-0.2291383962998339,-0.9424309440866314,0.221378571351361,-0.4845989016423342
5668,1747704706644081711,-5.107159044546664,-0.2319995615157146,-0.95012473318845,0.2316385713812875,-0.4990142735216999
5669,1747704706727100928,-5.105228269813157,-0.2347260668163185,-0.9594871222843678,0.2289385714525861,-0.5685392732578611
5670,1747704706758506667,-5.103100598543128,-0.2378040492291464,-0.9730163141994828,0.2132785714928114,-0.7052717730616195
