timestamp,cmd_v,cmd_w
1740507603459539771,0.28571428571428575,-1.0888888888888888
1740507603959519845,0.1142857142857143,-0.46666666666666656
1740507604459356054,0.34285714285714286,1.4
1740507604959238551,0.34285714285714286,1.088888888888889
1740507605459281806,0.05714285714285715,-0.46666666666666656
1740507605959213326,0.2285714285714286,1.088888888888889
1740507606459182265,0.0,-0.46666666666666656
1740507606959303467,0.17142857142857143,0.15555555555555567
1740507607459187543,0.4,1.4
1740507607959357310,0.17142857142857143,-1.4
1740507608459166255,0.0,0.4666666666666668
1740507608959784302,0.0,-1.4
1740507609459160328,0.2285714285714286,1.4
1740507609959119215,0.0,-0.7777777777777777
1740507610459180499,0.4,-0.7777777777777777
1740507610959139264,0.1142857142857143,0.4666666666666668
1740507611459361647,0.0,-0.15555555555555545
1740507611959146442,0.1142857142857143,0.7777777777777781
1740507612459190192,0.17142857142857143,0.7777777777777781
1740507612959152319,0.0,0.15555555555555567
1740507613459437993,0.2285714285714286,-1.0888888888888888
1740507613959171869,0.2285714285714286,1.4
1740507614459183017,0.0,-0.7777777777777777
1740507614959132601,0.17142857142857143,-0.15555555555555545
1740507615459277924,0.05714285714285715,-1.4
1740507615960071084,0.34285714285714286,1.088888888888889
1740507616459290375,0.1142857142857143,-0.46666666666666656
1740507616959527752,0.05714285714285715,-0.7777777777777777
1740507617459168845,0.28571428571428575,0.7777777777777781
1740507617959170297,0.34285714285714286,-0.15555555555555545
1740507618459195874,0.4,-1.0888888888888888
1740507618959296606,0.2285714285714286,0.15555555555555567
1740507619459173922,0.0,1.088888888888889
1740507619959146936,0.1142857142857143,-0.15555555555555545
1740507620459221346,0.0,-0.15555555555555545
1740507620959250420,0.28571428571428575,-1.4
1740507621459434725,0.34285714285714286,-1.0888888888888888
1740507621959245609,0.2285714285714286,0.7777777777777781
1740507622459224500,0.28571428571428575,-1.0888888888888888
1740507622959136367,0.05714285714285715,-0.7777777777777777
1740507623459173692,0.1142857142857143,-1.4
1740507623960274063,0.28571428571428575,0.15555555555555567
1740507624459339788,0.4,-1.0888888888888888
1740507624959250645,0.0,-1.4
1740507625459319597,0.0,1.4
1740507625959133172,0.28571428571428575,0.7777777777777781
1740507626459142227,0.0,0.7777777777777781
1740507626959239151,0.28571428571428575,-1.0888888888888888
1740507627459545904,0.17142857142857143,0.4666666666666668
1740507627959131160,0.0,-1.4
1740507628459454893,0.34285714285714286,0.7777777777777781
1740507628959298047,0.28571428571428575,-1.0888888888888888
1740507629459332690,0.34285714285714286,-0.15555555555555545
1740507629959447174,0.28571428571428575,0.4666666666666668
1740507630459241121,0.17142857142857143,-1.0888888888888888
1740507630959215923,0.28571428571428575,-0.15555555555555545
1740507631459604548,0.05714285714285715,-0.46666666666666656
1740507631959164797,0.4,0.4666666666666668
1740507632459408327,0.4,-1.0888888888888888
1740507632959221483,0.1142857142857143,-0.46666666666666656
1740507633459579935,0.05714285714285715,-1.4
1740507633959169893,0.2285714285714286,0.7777777777777781
1740507634459163825,0.1142857142857143,-0.15555555555555545
1740507634959225554,0.34285714285714286,0.15555555555555567
1740507635459129037,0.1142857142857143,-0.7777777777777777
1740507635959566577,0.1142857142857143,0.15555555555555567
1740507636459151419,0.1142857142857143,-0.46666666666666656
1740507636959118004,0.17142857142857143,0.15555555555555567
1740507637459230353,0.28571428571428575,0.15555555555555567
1740507637959181629,0.05714285714285715,1.088888888888889
1740507638459171548,0.28571428571428575,-0.46666666666666656
1740507638959528464,0.34285714285714286,-0.15555555555555545
1740507639459360760,0.05714285714285715,-0.15555555555555545
1740507639959276752,0.17142857142857143,1.088888888888889
1740507640459329879,0.17142857142857143,0.4666666666666668
1740507640959161421,0.4,-1.4
1740507641459283723,0.28571428571428575,-1.4
1740507641959205531,0.1142857142857143,-0.7777777777777777
1740507642459349641,0.4,1.088888888888889
1740507642959598253,0.17142857142857143,-0.15555555555555545
1740507643459138489,0.34285714285714286,0.7777777777777781
1740507643959331232,0.17142857142857143,1.4
1740507644459164413,0.0,-0.15555555555555545
1740507644959141341,0.05714285714285715,-0.15555555555555545
1740507645459276174,0.28571428571428575,-1.4
1740507645959216833,0.2285714285714286,1.088888888888889
1740507646459095072,0.2285714285714286,0.15555555555555567
1740507646959191487,0.0,-1.0888888888888888
1740507647459130058,0.0,1.088888888888889
1740507647959137672,0.17142857142857143,1.4
