timestamp,odom_x,odom_y,odom_yaw
1739996813620043560,-0.4562220504947554,-0.020422212804773087,-2.946630360985089
1739996813698401933,-0.4616257012984675,-0.02148927512248223,-2.9466303609837174
1739996813754701707,-0.466128743634893,-0.02237849372057884,-2.946630360982574
1739996813811140381,-0.4706317859713175,-0.023267712318680606,-2.9466303609814313
1739996813856919498,-0.4760354367750256,-0.024334774636409505,-2.946630360980059
1739996813914570437,-0.4805384791114478,-0.02522399323452259,-2.9466303609789164
1739996813968895444,-0.48504152144786905,-0.026113211832640815,-2.946630360977773
1739996814019045305,-0.4904451722515732,-0.02718027415038949,-2.9466303609764015
1739996814081787312,-0.49494821458799226,-0.02806949274851905,-2.9466303609752584
1739996814141315811,-0.5003518653916937,-0.0291365550662813,-2.9466303609738866
1739996814200824075,-0.5048549077281105,-0.030025773664422186,-2.946630360972743
1739996814222074010,-0.5093579500645262,-0.030914992262568206,-2.9466303609716005
1739996814317721329,-0.5147616008682239,-0.031982054580350236,-2.946630360970229
1739996814334691571,-0.5192646432046374,-0.03287127317850758,-2.9466303609690856
1739996814417650714,-0.5237676855410499,-0.03376049177667008,-2.946630360967943
1739996814435636323,-0.5291713363447436,-0.034827554094471865,-2.9466303609665707
1739996814541019929,-0.533674378681154,-0.03571677269264569,-2.946630360965428
1739996814568213929,-0.5390780294848451,-0.03678383501046108,-2.946630360964056
1739996814665858201,-0.5435810718212531,-0.037673053608646215,-2.946630360962913
1739996814728161333,-0.5534877649613473,-0.03962933452467165,-2.9466303609603983
1739996814785654414,-0.5579908072977522,-0.04051855312287327,-2.9466303609592552
1739996814894082062,-0.5633944581014365,-0.041585615440722014,-2.9466303609578834
1739996814908692993,-0.5678975004378392,-0.04247483403893496,-2.9466303609567417
1739996815002266309,-0.5724005427742406,-0.04336405263715303,-2.9466303609555995
1739996815061797149,-0.5778041935779212,-0.04443111495502153,-2.946630360954229
1739996815125150719,-0.5823072359143204,-0.04532033355325093,-2.9466303609530873
1739996815140391844,-0.5868102782507186,-0.04620955215148546,-2.946630360951945
1739996815261991961,-0.5922139290543953,-0.047276614469373694,-2.946630360950574
1739996815314509638,-0.5967169713907914,-0.048165833067619554,-2.946630360949432
1739996815377412197,-0.6021206221944654,-0.049232895385521384,-2.946630360948061
1739996815429594921,-0.6066236645308593,-0.050122113983778575,-2.946630360946918
1739996815493936722,-0.6111267068672521,-0.05101133258204091,-2.9466303609457745
1739996815561865384,-0.6165303576709222,-0.052078394899962514,-2.9466303609444027
1739996815621227561,-0.6210334000073129,-0.05296761349823618,-2.9466303609432596
1739996815675838550,-0.6255364423437024,-0.053856832096514984,-2.9466303609421165
1739996815739429662,-0.6309400931473688,-0.054923894414456345,-2.9466303609407443
1739996815794076475,-0.6354431354837562,-0.05581311301274648,-2.9466303609396016
1739996815848203841,-0.6408467862874198,-0.056880175330701443,-2.9466303609382303
1739996815911384101,-0.645349828623805,-0.057769393929002905,-2.946630360937087
1739996815993957570,-0.6498528709601892,-0.058658612527309514,-2.946630360935944
1739996816054136887,-0.6552565217638487,-0.05972567484528424,-2.946630360934572
1739996816112600983,-0.6597595641002306,-0.06061489344360217,-2.946630360933429
1739996816169908837,-0.6642626064366115,-0.06150411204192525,-2.9466303609322857
1739996816235347616,-0.6696662572402672,-0.06257117435991974,-2.946630360930914
1739996816308442975,-0.6741692995766458,-0.06346039295825415,-2.946630360929771
1739996816356409281,-0.6795729503802989,-0.06452745527626223,-2.946630360928399
1739996816417704303,-0.6840759927166753,-0.06541667387460795,-2.946630360927256
1739996816466680374,-0.6885790350530506,-0.06630589247295882,-2.9466303609261124
1739996816526220543,-0.6939826858566999,-0.06737295479098666,-2.946630360924741
1739996816573273614,-0.698485728193073,-0.06826217338934887,-2.946630360923598
1739996816655662815,-0.7029887705294451,-0.06915139198771622,-2.946630360922455
1739996816694240565,-0.7083924213330904,-0.07021845430576383,-2.946630360921083
1739996816771309043,-0.7128954636694603,-0.0711076729041425,-2.94663036091994
1739996816884267949,-0.7182991144731028,-0.0721747352222037,-2.9466303609185682
1739996816898417128,-0.7228021568094706,-0.07306395382059369,-2.9466303609174247
1739996816938049577,-0.7273051991458372,-0.07395317241898883,-2.946630360916282
1739996817011467384,-0.7327088499494759,-0.0750202347370698,-2.9466303609149103
1739996817056273055,-0.7372118922858403,-0.07590945333547627,-2.946630360913767
1739996817106633794,-0.7417149346222037,-0.0767986719338879,-2.9466303609126236
1739996817173107972,-0.7471185854258384,-0.07786573425198863,-2.9466303609112523
1739996817220941426,-0.7516216277621995,-0.07875495285041156,-2.946630360910109
1739996817281484139,-0.7570252785658316,-0.0798220151685259,-2.9466303609087374
1739996817346129038,-0.7615283209021905,-0.08071123376696017,-2.9466303609075943
1739996817388382431,-0.7660313632385485,-0.08160045236539958,-2.9466303609064513
1739996817453593215,-0.7714350140421766,-0.08266751468353366,-2.9466303609050795
1739996817511171201,-0.7759380563785323,-0.08355673328198442,-2.9466303609039364
1739996817578244106,-0.780441098714887,-0.08444595188044031,-2.9466303609027933
1739996817629563396,-0.7858447495185112,-0.08551301419859415,-2.9466303609014215
1739996817692978100,-0.7903477918548636,-0.08640223279706136,-2.9466303609002784
1739996817746222771,-0.7957514426584852,-0.0874692951152288,-2.9466303608989066
1739996817800851841,-0.8002544849948353,-0.08835851371370734,-2.9466303608977635
1739996817864239830,-0.8047575273311846,-0.08924773231219102,-2.9466303608966204
1739996817925509742,-0.8101611781348022,-0.09031479463037823,-2.9466303608952487
1739996817993305751,-0.8146642204711491,-0.09120401322887323,-2.9466303608941056
1739996818061754694,-0.819167262807495,-0.09209323182737338,-2.9466303608929625
1739996818115262630,-0.8245709136111089,-0.09316029414558037,-2.946630360891591
1739996818229931363,-0.8290739559474526,-0.09404951274409185,-2.946630360890448
1739996818248454164,-0.8344776067510637,-0.09511657506231241,-2.9466303608890754
1739996818331808048,-0.8389806490874052,-0.09600579366083523,-2.9466303608879314
1739996818346776820,-0.8434836914237456,-0.09689501225936317,-2.9466303608867883
1739996818430438648,-0.8488873422273527,-0.09796207457760352,-2.946630360885416
1739996818450580774,-0.853390384563691,-0.09885129317614282,-2.946630360884272
1739996818497444935,-0.8578934269000281,-0.09974051177468725,-2.946630360883129
1739996818561517174,-0.8632970777036314,-0.10080757409294736,-2.946630360881757
1739996818611433694,-0.8678001200399663,-0.10169679269150311,-2.9466303608806133
1739996818660429092,-0.873203770843567,-0.10276385500977682,-2.946630360879241
1739996818764064423,-0.8777068131798997,-0.1036530736083439,-2.9466303608780975
1739996818785959052,-0.8821621762451002,-0.1045328769512979,-2.9466303608769606
1739996818878674898,-0.8872559117833447,-0.1055387401074802,-2.9466303608756013
1739996818893629696,-0.8912821614028079,-0.10633380614878339,-2.9466303608744675
1739996818984478646,-0.8951097473897797,-0.1070896419577994,-2.946630360873334
1739996819002890304,-0.8994406145792572,-0.10794486102199888,-2.9466303608719744
1739996819099786238,-0.9028311405747481,-0.1086143903199815,-2.94663036087084
1739996819128205327,-0.9066375357744489,-0.10936604157093964,-2.9466303608694804
1739996819208499823,-0.9095910017784594,-0.1099492643578867,-2.9466303608683457
1739996819227167341,-0.9123458041499789,-0.11049325691254414,-2.9466303608672115
