local_goals_x,local_goals_y
-0.3528008975140989,-3.2000231343797346e-11
-0.7433555624028041,0.0071662752023226
-0.9139872805927736,0.3102506193845183
-0.8737148953330438,0.6958989604650269
-0.5779088855763342,0.898922746596131
-0.1883993764293901,0.9789374451039284
0.0167662215629579,1.2821897790612409
-0.099843916813851,1.6396030180384116
-0.4197299053683351,1.849092039631279
-0.6172730096569674,2.1844606651906893
-0.9560089669561436,2.3843124365525905
-1.2613179677797317,2.618196663711761
-1.326332939450724,3.010389009102333
-1.2971854458656058,3.4095950251963005
-1.164093870709629,3.779940353238724
-1.0395511887829332,4.148497921454169
-1.129000418641835,4.528631922208018
-1.302082614827304,4.878770060840135
-1.453740176578277,5.224455644145959
-1.6626613416307354,5.560154435439075
-2.0220851904851607,5.71627061662899
-2.28784508086991,5.999453457029447
-2.574616722230715,6.276353350546543
-2.9093878384925884,6.487379632030965
-3.28909525146528,6.46171006003464
