timestamp,odom_x,odom_y,odom_yaw
1739378895043442137,-0.3527694145107566,-3.198451916975459e-11,-2.946306533316831
1739378895528610335,-0.3527694145112383,-3.2077321954323907e-11,-2.9609067832546905
1739378896104123670,-0.3548086454180584,-0.0002012916777381,-3.0624966081321423
1739378896629413548,-0.3756131174711464,0.0008002161432243,3.0030569241295444
1739378897274453080,-0.4126199186976243,0.0078499675055759,2.912080464649672
1739378897906084316,-0.4442262385608087,0.0169700944661643,2.7843220968856937
1739378898610387393,-0.4549526909268297,0.0213128636574555,2.765612705127638
1739378899299503514,-0.4692203768016551,0.0256857914960741,2.8974503491086656
1739378899832932660,-0.5051997884848864,0.0320934626284954,3.024789813978176
1739378900364198835,-0.5529246478443817,0.0356760917209031,3.0851056380974327
1739378900964857217,-0.5925684743879691,0.0383274068158782,3.0324127465575725
1739378901485869701,-0.6239041255735691,0.0446791893375211,2.849725995099264
1739378902087673802,-0.6553682095279603,0.0570514949108186,2.686199777526881
1739378902632386412,-0.6713539649383743,0.0656363604669568,2.617125470628165
1739378903224043844,-0.7018649076847872,0.0826957972601493,2.6436684705286635
1739378903901252813,-0.740925848662641,0.1038460993708429,2.6141913039507987
1739378904427990674,-0.7729196183405245,0.1240081519716696,2.5860151038737444
1739378905036046734,-0.7922186554000751,0.1341217790949579,2.775079320395517
1739378905619837000,-0.8198801560586128,0.1431498652390893,2.846858153713504
1739378906134370425,-0.8460625860359399,0.1508126947908071,2.854998045385041
1739378906655811176,-0.8553095520545266,0.1536733346741598,2.8274647121447662
1739378907139318616,-0.8741926814432129,0.1601005865918981,2.7999313789042253
1739378907854114635,-0.8930787315308849,0.1673342857507812,2.723521970730858
1739378908611206713,-0.9211642644301844,0.1822232874746962,2.6241491957775205
1739378909186037443,-0.94422674645187,0.1968222297848047,2.5224455322217247
1739378909834323781,-0.9742191528021954,0.2212539560193931,2.3925722054455387
1739378910497188600,-1.003704377109827,0.2512088763861846,2.3423527018002117
1739378911057334294,-1.036329810384673,0.2824208235948501,2.407109251864288
1739378911636795468,-1.0646794334455632,0.3096682063104352,2.297549077087597
1739378912193251599,-1.0778950093822353,0.3286903649849562,2.0919776880302545
1739378912714107202,-1.0971914842914643,0.3633726499285894,2.1008713129233385
1739378913322934778,-1.1222511659549672,0.4036923269108529,2.1263638783670564
1739378913860288753,-1.146718779228994,0.4452362518969103,2.075356102540549
1739378914525262302,-1.162246072842337,0.4769799229905186,1.9289051794091816
1739378915120097944,-1.168654132197212,0.5017298849858421,1.7203203504396982
1739378915673270853,-1.1700245216369922,0.5125827672487163,1.7069554157119862
1739378916205051797,-1.1747455770666928,0.5358424412685769,1.8427633537356312
1739378916801696419,-1.179639174425234,0.5496554584662969,1.9495449105254004
1739378917438074413,-1.1879187512828004,0.5693664828786356,1.954477454932784
1739378918069615149,-1.1983672913105012,0.5943634542202189,1.982575689877624
1739378918722299133,-1.2077495288015716,0.6163874448167349,1.9818023639873763
1739378919299806653,-1.2250908410826682,0.6524904502574916,2.02032354675586
1739378919778547398,-1.2410462616110065,0.6898289706374108,1.9320921141781475
