local_goals_x,local_goals_y
0.01746106495526978,-0.04090878071447823
0.01746106495526978,-0.04090878071447823
0.01746106495526978,-0.04090878071447823
0.01746106495526978,-0.04090878071447823
0.01746106495526978,-0.04090878071447823
0.01746106495526978,-0.04090878071447823
0.01746106495526978,-0.04090878071447823
0.01746106495526978,-0.04090878071447823
0.01746106495526978,-0.04090878071447823
0.01746106495526978,-0.04090878071447823
0.01746106495526978,-0.04090878071447823
0.01746106495526978,-0.04090878071447823
0.01746106495526978,-0.04090878071447823
0.01746106495526978,-0.04090878071447823
0.01746106495526978,-0.04090878071447823
0.01746106495526978,-0.04090878071447823
0.01746106495526978,-0.04090878071447823
0.01746106495526978,-0.04090878071447823
0.01746106495526978,-0.04090878071447823
0.01746106495526978,-0.04090878071447823
0.01746106495526978,-0.04090878071447823
0.01746106495526978,-0.04090878071447823
0.01746106495526978,-0.04090878071447823
0.01746106495526978,-0.04090878071447823
0.01746106495526978,-0.04090878071447823
0.01746106495526978,-0.04090878071447823
0.01746106495526978,-0.04090878071447823
0.01746106495526978,-0.04090878071447823
0.01746106495526978,-0.04090878071447823
0.01746106495526978,-0.04090878071447823
0.01746106495526978,-0.04090878071447823
0.01746106495526978,-0.04090878071447823
0.01746106495526978,-0.04090878071447823
-0.03184288492514942,-0.057293957443696454
-0.03184288492514942,-0.057293957443696454
-0.03184288492514942,-0.057293957443696454
-0.03184288492514942,-0.057293957443696454
-0.03184288492514942,-0.057293957443696454
-0.03184288492514942,-0.057293957443696454
-0.03184288492514942,-0.057293957443696454
-0.03184288492514942,-0.057293957443696454
-0.03184288492514942,-0.057293957443696454
-0.03184288492514942,-0.057293957443696454
-0.03184288492514942,-0.057293957443696454
-0.03184288492514942,-0.057293957443696454
-0.03184288492514942,-0.057293957443696454
-0.07908004401673413,-0.08080824095634691
-0.07908004401673413,-0.08080824095634691
-0.07908004401673413,-0.08080824095634691
-0.07908004401673413,-0.08080824095634691
-0.07908004401673413,-0.08080824095634691
-0.07908004401673413,-0.08080824095634691
-0.07908004401673413,-0.08080824095634691
-0.07908004401673413,-0.08080824095634691
-0.07908004401673413,-0.08080824095634691
-0.07908004401673413,-0.08080824095634691
-0.07908004401673413,-0.08080824095634691
-0.07908004401673413,-0.08080824095634691
-0.07908004401673413,-0.08080824095634691
-0.07908004401673413,-0.08080824095634691
-0.07908004401673413,-0.08080824095634691
-0.1262891537734822,-0.10260708128358945
-0.1262891537734822,-0.10260708128358945
-0.1262891537734822,-0.10260708128358945
-0.1262891537734822,-0.10260708128358945
-0.1262891537734822,-0.10260708128358945
-0.1262891537734822,-0.10260708128358945
-0.1262891537734822,-0.10260708128358945
-0.1262891537734822,-0.10260708128358945
-0.1262891537734822,-0.10260708128358945
-0.1262891537734822,-0.10260708128358945
-0.1262891537734822,-0.10260708128358945
-0.1262891537734822,-0.10260708128358945
-0.1262891537734822,-0.10260708128358945
-0.1262891537734822,-0.10260708128358945
-0.1262891537734822,-0.10260708128358945
-0.1262891537734822,-0.10260708128358945
-0.1262891537734822,-0.10260708128358945
-0.1262891537734822,-0.10260708128358945
-0.1262891537734822,-0.10260708128358945
-0.1262891537734822,-0.10260708128358945
-0.17583445326976338,-0.11790763462594461
-0.17583445326976338,-0.11790763462594461
-0.17583445326976338,-0.11790763462594461
-0.17583445326976338,-0.11790763462594461
-0.17583445326976338,-0.11790763462594461
-0.17583445326976338,-0.11790763462594461
-0.17583445326976338,-0.11790763462594461
-0.17583445326976338,-0.11790763462594461
-0.17583445326976338,-0.11790763462594461
-0.17583445326976338,-0.11790763462594461
-0.17583445326976338,-0.11790763462594461
-0.17583445326976338,-0.11790763462594461
-0.17583445326976338,-0.11790763462594461
-0.2259447282342089,-0.1313946149963796
-0.2259447282342089,-0.1313946149963796
-0.2259447282342089,-0.1313946149963796
-0.2259447282342089,-0.1313946149963796
-0.2259447282342089,-0.1313946149963796
-0.2259447282342089,-0.1313946149963796
-0.2259447282342089,-0.1313946149963796
-0.2259447282342089,-0.1313946149963796
-0.2259447282342089,-0.1313946149963796
-0.2259447282342089,-0.1313946149963796
-0.2259447282342089,-0.1313946149963796
-0.2259447282342089,-0.1313946149963796
-0.2259447282342089,-0.1313946149963796
-0.2259447282342089,-0.1313946149963796
-0.2259447282342089,-0.1313946149963796
-0.2259447282342089,-0.1313946149963796
-0.2259447282342089,-0.1313946149963796
-0.2259447282342089,-0.1313946149963796
-0.2759832830336317,-0.1387900196488798
-0.2759832830336317,-0.1387900196488798
-0.2759832830336317,-0.1387900196488798
-0.2759832830336317,-0.1387900196488798
-0.2759832830336317,-0.1387900196488798
-0.2759832830336317,-0.1387900196488798
